category,style,size,chest_cm,waist_cm,arm_length_cm,neckline_cm,UK,EUR
jackets_coats,regular,S,86.38027564941717,76.14759489492275,59.157385766679084,36.0,34R-36R,44-46
jackets_coats,regular,S,88.54662101793707,77.29628035015607,59.821780066710545,36.0,34R-36R,44-46
jackets_coats,regular,S,86.14452354682125,74.48887811921304,59.324871333658116,36.0,34R-36R,44-46
jackets_coats,regular,S,87.02422404405768,75.72089089412282,59.96213126874576,36.0,34R-36R,44-46
jackets_coats,regular,S,87.52199399879885,77.8285140090068,59.94021235428879,36.0,34R-36R,44-46
jackets_coats,regular,S,89.43357990414313,76.38334897539612,59.39801776248211,36.0,34R-36R,44-46
jackets_coats,regular,S,88.60354563583,74.1516700418257,59.74974699491358,36.0,34R-36R,44-46
jackets_coats,regular,S,86.16144654740434,75.476486103647,59.77042259246809,36.0,34R-36R,44-46
jackets_coats,regular,M,94.53808199991282,83.1595117588679,60.81165895677787,38.0,38R-40R,48-50
jackets_coats,regular,M,96.33855583839379,85.9409723572499,60.1612473526391,38.0,38R-40R,48-50
jackets_coats,regular,M,97.68017102514112,85.41410508768811,60.017954576542536,38.0,38R-40R,48-50
jackets_coats,regular,M,94.75578254061888,82.2127963106096,60.11138737452809,38.0,38R-40R,48-50
jackets_coats,regular,M,94.75477100838152,82.73812067631533,60.17033058706811,38.0,38R-40R,48-50
jackets_coats,regular,M,95.94421614978454,84.93870588521231,60.78804767414798,38.0,38R-40R,48-50
jackets_coats,regular,M,96.60271507894208,84.65497126659426,60.531932560240854,38.0,38R-40R,48-50
jackets_coats,regular,M,95.04590201888787,84.80996106805941,60.303277794199204,38.0,38R-40R,48-50
jackets_coats,regular,M,97.36784298990499,84.63329235572955,60.870289076445445,38.0,38R-40R,48-50
jackets_coats,regular,M,95.05080436174939,83.37871532195814,60.5222837477312,38.0,38R-40R,48-50
jackets_coats,regular,M,95.0290811010261,84.97441030457672,60.19875238201737,38.0,38R-40R,48-50
jackets_coats,regular,M,95.70729170963382,84.49373740903464,60.04270246706872,38.0,38R-40R,48-50
jackets_coats,regular,M,94.2922786073668,82.23944726233816,60.520127167648674,38.0,38R-40R,48-50
jackets_coats,regular,M,96.8093119467679,84.04286817129122,60.39927697339246,38.0,38R-40R,48-50
jackets_coats,regular,M,94.1919476561965,82.89354842713932,60.91059959565697,38.0,38R-40R,48-50
jackets_coats,regular,M,95.55311772873573,82.88470308201126,60.57100032408883,38.0,38R-40R,48-50
jackets_coats,regular,M,97.99679093599914,83.63261451503631,60.50439816413803,38.0,38R-40R,48-50
jackets_coats,regular,M,94.50230134131124,83.06829952814184,60.66912661618993,38.0,38R-40R,48-50
jackets_coats,regular,M,94.58089587846597,85.0340321561064,60.05806691194463,38.0,38R-40R,48-50
jackets_coats,regular,M,94.90865312975144,82.65523035771116,60.40654344750159,38.0,38R-40R,48-50
jackets_coats,regular,M,95.34322329668677,82.93337311631277,60.57807655024095,38.0,38R-40R,48-50
jackets_coats,regular,M,97.2960329774857,85.15777663792134,60.43288963396645,38.0,38R-40R,48-50
jackets_coats,regular,M,94.38439841719132,84.91354479716914,60.938455952363746,38.0,38R-40R,48-50
jackets_coats,regular,M,94.73992565243887,82.5386380837533,60.266277465472655,38.0,38R-40R,48-50
jackets_coats,regular,M,95.76168214660382,82.78338594406353,60.962638585357595,38.0,38R-40R,48-50
jackets_coats,regular,M,97.44153431448922,82.74778327898608,60.935713734752035,38.0,38R-40R,48-50
jackets_coats,regular,M,97.8982914497164,84.17762529655162,60.691490112495515,38.0,38R-40R,48-50
jackets_coats,regular,M,94.3582896175892,85.01468798098587,60.83118177462821,38.0,38R-40R,48-50
jackets_coats,regular,M,94.44302317340362,83.25262928331013,60.49391601382842,38.0,38R-40R,48-50
jackets_coats,regular,M,97.42086980401118,84.02188120162307,60.3258571771156,38.0,38R-40R,48-50
jackets_coats,regular,M,97.84196909834989,85.62250224692605,60.680990197161954,38.0,38R-40R,48-50
jackets_coats,regular,M,95.44971209046184,82.83192060269732,60.32141390632486,38.0,38R-40R,48-50
jackets_coats,regular,M,96.76325882078521,84.29760674124242,60.87643049161061,38.0,38R-40R,48-50
jackets_coats,regular,M,94.49113704590096,82.32646539798573,60.186515143792214,38.0,38R-40R,48-50
jackets_coats,regular,M,95.19405566854233,83.88637767347497,60.948953533798544,38.0,38R-40R,48-50
jackets_coats,regular,M,95.06310573257448,82.94363026253986,60.65755106475794,38.0,38R-40R,48-50
jackets_coats,regular,M,95.76689879914203,85.29268295035757,60.70089092125742,38.0,38R-40R,48-50
jackets_coats,regular,M,97.01577069051771,84.92643525535581,60.26555861681773,38.0,38R-40R,48-50
jackets_coats,regular,M,96.59155527340482,85.285608319666,60.48942615961164,38.0,38R-40R,48-50
jackets_coats,regular,M,96.23088586349735,84.39442544303876,60.207982625814246,38.0,38R-40R,48-50
jackets_coats,regular,M,97.6239400957527,85.63164413222637,60.338628179447916,38.0,38R-40R,48-50
jackets_coats,regular,M,96.93988130447852,82.10182528627377,60.55258318598782,38.0,38R-40R,48-50
jackets_coats,regular,M,94.93561147511308,85.46104218129894,60.08759081434969,38.0,38R-40R,48-50
jackets_coats,regular,M,97.13590080409242,83.65748043196169,60.600356771853676,38.0,38R-40R,48-50
jackets_coats,regular,M,96.62773449100203,85.80942745560465,60.29286769327715,38.0,38R-40R,48-50
jackets_coats,regular,M,94.90882078910667,82.06792711722889,60.945649322461335,38.0,38R-40R,48-50
jackets_coats,regular,M,97.78133387754173,85.55416364063606,60.11847755775845,38.0,38R-40R,48-50
jackets_coats,regular,M,97.1822247773739,83.30586448459651,60.618278853093244,38.0,38R-40R,48-50
jackets_coats,regular,M,97.30040428374812,85.85821706544289,60.105131849040085,38.0,38R-40R,48-50
jackets_coats,regular,M,95.89855273915758,85.02755452942692,60.445734186035374,38.0,38R-40R,48-50
jackets_coats,regular,M,95.8574776402168,83.07829950880462,60.43428397037755,38.0,38R-40R,48-50
jackets_coats,regular,M,97.44747704907854,84.20345206058118,60.41648666715819,38.0,38R-40R,48-50
jackets_coats,regular,M,94.9702804591896,82.46092380737234,60.824072869042055,38.0,38R-40R,48-50
jackets_coats,regular,M,97.21557631566144,84.75721069852733,60.749134845284864,38.0,38R-40R,48-50
jackets_coats,regular,M,96.16264789733229,85.56674695688028,60.59675593744865,38.0,38R-40R,48-50
jackets_coats,regular,M,96.00248724262029,83.0156565590495,60.915012498177454,38.0,38R-40R,48-50
jackets_coats,regular,M,95.06925780398103,83.2827751288777,60.84670420255891,38.0,38R-40R,48-50
jackets_coats,regular,M,97.84276927667754,82.68463596066765,60.61400863858334,38.0,38R-40R,48-50
jackets_coats,regular,M,95.28213058805899,83.94962955646292,60.577591432034204,38.0,38R-40R,48-50
jackets_coats,regular,M,95.16694381743392,83.68218456411226,60.84274899584076,38.0,38R-40R,48-50
jackets_coats,regular,M,96.65504302402803,83.3820771325057,60.26350128224836,38.0,38R-40R,48-50
jackets_coats,regular,M,97.43394132147269,82.28917610643303,60.256149754211016,38.0,38R-40R,48-50
jackets_coats,regular,M,96.2594085006689,82.294061831142,60.85183680749009,38.0,38R-40R,48-50
jackets_coats,regular,M,96.96708803031896,84.48743809327996,60.99400363240366,38.0,38R-40R,48-50
jackets_coats,regular,M,96.08907863147279,82.39850880068973,60.43161187140141,38.0,38R-40R,48-50
jackets_coats,regular,M,94.57994784024828,85.59458321969935,60.036762307778616,38.0,38R-40R,48-50
jackets_coats,regular,M,94.94576526098999,83.2807555372482,60.39793283125247,38.0,38R-40R,48-50
jackets_coats,regular,M,96.4452196853323,84.48993778936114,60.49971733431608,38.0,38R-40R,48-50
jackets_coats,regular,M,95.86475837359605,85.70993524283547,60.87949475853585,38.0,38R-40R,48-50
jackets_coats,regular,M,97.25323170551866,84.82825723937357,60.78996500840676,38.0,38R-40R,48-50
jackets_coats,regular,M,94.22126030307238,84.52827467010587,60.76698466657406,38.0,38R-40R,48-50
jackets_coats,regular,M,96.44160270451798,83.96124364023922,60.386982577526474,38.0,38R-40R,48-50
jackets_coats,regular,M,94.88040745165041,83.44683990619737,60.51054574020365,38.0,38R-40R,48-50
jackets_coats,regular,M,95.11129412551699,84.50603323176377,60.35164611506713,38.0,38R-40R,48-50
jackets_coats,regular,M,96.31201504235158,83.62807451953584,60.56768636384131,38.0,38R-40R,48-50
jackets_coats,regular,M,97.87112784699559,84.46092792339837,60.449420759697745,38.0,38R-40R,48-50
jackets_coats,regular,M,94.87463275461053,84.01008402983743,60.23839016075211,38.0,38R-40R,48-50
jackets_coats,regular,M,96.59824665011132,84.35754720359573,60.160890477631646,38.0,38R-40R,48-50
jackets_coats,regular,M,95.50632587690909,82.51916886876967,60.38574097787534,38.0,38R-40R,48-50
jackets_coats,regular,M,96.1167235317475,85.78967077479095,60.432435015237935,38.0,38R-40R,48-50
jackets_coats,regular,M,94.16853599733021,85.3208950280178,60.71992524745961,38.0,38R-40R,48-50
jackets_coats,regular,M,97.72113265602461,83.24838801684417,60.81188812998272,38.0,38R-40R,48-50
jackets_coats,regular,M,95.11005145801295,82.95402628541352,60.109490965974146,38.0,38R-40R,48-50
jackets_coats,regular,M,96.58935226534504,85.0686430299854,60.91770547164265,38.0,38R-40R,48-50
jackets_coats,regular,M,97.30973934275059,82.7733204062753,60.265297563546866,38.0,38R-40R,48-50
jackets_coats,regular,M,96.37686148482179,82.29291156221271,60.17353991480799,38.0,38R-40R,48-50
jackets_coats,regular,M,97.20590981317584,82.58649208913224,60.16767964264202,38.0,38R-40R,48-50
jackets_coats,regular,M,96.37894112137468,82.83763311857126,60.414193424312465,38.0,38R-40R,48-50
jackets_coats,regular,M,95.04000910091509,82.74275905543037,60.85731955323597,38.0,38R-40R,48-50
jackets_coats,regular,M,97.82680524194652,84.2975331152236,60.86387766080998,38.0,38R-40R,48-50
jackets_coats,regular,M,94.36988850828203,85.39039119288404,60.55850507514758,38.0,38R-40R,48-50
jackets_coats,regular,M,94.91287618494913,82.91453563308299,60.84223340564576,38.0,38R-40R,48-50
jackets_coats,regular,M,97.36657604953822,83.3106584589365,60.221030256370646,38.0,38R-40R,48-50
jackets_coats,regular,M,97.79959279113034,83.6938906998549,60.12675001861141,38.0,38R-40R,48-50
jackets_coats,regular,M,96.67905635571933,82.28803239790376,60.45822426272279,38.0,38R-40R,48-50
jackets_coats,regular,M,97.37779064563429,82.01564384625317,60.37605380343495,38.0,38R-40R,48-50
jackets_coats,regular,M,97.11391426978294,82.73382011285483,60.28846762568467,38.0,38R-40R,48-50
jackets_coats,regular,M,94.41783326551356,85.63835477689821,60.486866777929855,38.0,38R-40R,48-50
jackets_coats,regular,M,95.08879528227692,84.11487787331794,60.622701132261724,38.0,38R-40R,48-50
jackets_coats,regular,M,97.31481833433027,85.15145347707158,60.10732117579775,38.0,38R-40R,48-50
jackets_coats,regular,L,102.33164209318112,91.38882736044147,61.82077815072279,40.0,42R-44R,52-54
jackets_coats,regular,L,102.18258253320101,90.02039431263985,61.826988649030596,40.0,42R-44R,52-54
jackets_coats,regular,L,104.38301476116222,91.8341254187297,61.585063955284916,40.0,42R-44R,52-54
jackets_coats,regular,L,102.34493521806046,90.51396383821921,61.218702149417005,40.0,42R-44R,52-54
jackets_coats,regular,L,105.91554592854823,91.5105373621706,61.6859365427178,40.0,42R-44R,52-54
jackets_coats,regular,L,103.49115097047309,93.49306055164415,61.332235710310684,40.0,42R-44R,52-54
jackets_coats,regular,L,103.67770058586214,90.10964852757535,61.92743336869263,40.0,42R-44R,52-54
jackets_coats,regular,L,105.17492009118561,90.98166020153607,61.668666557804315,40.0,42R-44R,52-54
jackets_coats,regular,L,105.40501802316217,92.03214953013827,61.7680807365838,40.0,42R-44R,52-54
jackets_coats,regular,L,104.26163242458223,93.32306744516514,61.47262756131583,40.0,42R-44R,52-54
jackets_coats,regular,L,105.49803658011007,91.42315845000583,61.62121094940129,40.0,42R-44R,52-54
jackets_coats,regular,L,103.13328932890543,93.95324809964644,61.36012824757726,40.0,42R-44R,52-54
jackets_coats,regular,L,102.0782744455075,90.38295380051598,61.09417080597285,40.0,42R-44R,52-54
jackets_coats,regular,L,104.83327823132814,90.3729440741048,61.71865763545644,40.0,42R-44R,52-54
jackets_coats,regular,L,105.02782105355466,91.0061204275044,61.313026599891494,40.0,42R-44R,52-54
jackets_coats,regular,L,103.90245504458964,92.64460030942078,61.45843052396068,40.0,42R-44R,52-54
jackets_coats,regular,L,103.76203205774843,93.49924357964275,61.61490095396601,40.0,42R-44R,52-54
jackets_coats,regular,L,102.84990146714742,93.20242606311292,61.841937186465266,40.0,42R-44R,52-54
jackets_coats,regular,L,102.1389679113776,92.44696420245256,61.08188306159108,40.0,42R-44R,52-54
jackets_coats,regular,L,105.44563246497759,92.21124568264946,61.5746346952442,40.0,42R-44R,52-54
jackets_coats,regular,L,102.3057102862131,92.55787377186135,61.95737233068915,40.0,42R-44R,52-54
jackets_coats,regular,L,102.07647019455256,91.10247252569515,61.62484504876731,40.0,42R-44R,52-54
jackets_coats,regular,L,105.16666574969865,93.61169491411319,61.589161774732865,40.0,42R-44R,52-54
jackets_coats,regular,L,102.16339133273107,93.71659147834508,61.44884654439176,40.0,42R-44R,52-54
jackets_coats,regular,L,103.00029076404327,91.20244414549921,61.94389021030058,40.0,42R-44R,52-54
jackets_coats,regular,L,104.56545205899748,93.51379705791305,61.841054707177726,40.0,42R-44R,52-54
jackets_coats,regular,L,102.21784329942082,93.30387432542558,61.962225730039656,40.0,42R-44R,52-54
jackets_coats,regular,L,104.17490153068766,90.40506432591287,61.746236236626004,40.0,42R-44R,52-54
jackets_coats,regular,L,104.58047429980007,90.54675153886612,61.98953000800309,40.0,42R-44R,52-54
jackets_coats,regular,L,102.07770201557682,92.81039418707994,61.44428798863255,40.0,42R-44R,52-54
jackets_coats,regular,L,105.42920732255888,92.17642005109522,61.04786918783243,40.0,42R-44R,52-54
jackets_coats,regular,L,105.0775791886855,92.7833651415822,61.94788291281015,40.0,42R-44R,52-54
jackets_coats,regular,L,103.56333771263355,91.44380777918848,61.765766426699074,40.0,42R-44R,52-54
jackets_coats,regular,L,103.13905596390123,90.93583181108653,61.58113640111819,40.0,42R-44R,52-54
jackets_coats,regular,L,103.24238660781006,90.59663915855141,61.8226152256623,40.0,42R-44R,52-54
jackets_coats,regular,L,104.05369561356665,90.03295439592526,61.70636647746847,40.0,42R-44R,52-54
jackets_coats,regular,L,104.58338759380716,93.5401092636307,61.18985194992284,40.0,42R-44R,52-54
jackets_coats,regular,L,105.88502875808086,92.74787391622051,61.78076746265568,40.0,42R-44R,52-54
jackets_coats,regular,L,103.92710903844684,91.61136908584231,61.90958303221589,40.0,42R-44R,52-54
jackets_coats,regular,L,103.879420115312,90.99964998523131,61.4048707311846,40.0,42R-44R,52-54
jackets_coats,regular,L,103.08981011101076,91.63543252652703,61.352563770161616,40.0,42R-44R,52-54
jackets_coats,regular,L,105.4174623171912,93.32779833373203,61.75559548501167,40.0,42R-44R,52-54
jackets_coats,regular,L,105.48793152268266,93.62584804337646,61.11420653325009,40.0,42R-44R,52-54
jackets_coats,regular,L,105.87546663076884,92.100800905819,61.297093059734664,40.0,42R-44R,52-54
jackets_coats,regular,L,104.65883421309415,92.9197484590423,61.09778878292371,40.0,42R-44R,52-54
jackets_coats,regular,L,102.5264708130834,92.41453869754534,61.676015817300055,40.0,42R-44R,52-54
jackets_coats,regular,L,103.27641427221829,93.06507551733164,61.30756467078363,40.0,42R-44R,52-54
jackets_coats,regular,L,105.96675043115319,92.66689094723681,61.84017730861409,40.0,42R-44R,52-54
jackets_coats,regular,L,102.25760213117428,91.34939974400828,61.09520438002437,40.0,42R-44R,52-54
jackets_coats,regular,L,102.82647667178435,90.6863531287097,61.43036963199318,40.0,42R-44R,52-54
jackets_coats,regular,L,104.46203544479653,93.68931938703156,61.855021292446125,40.0,42R-44R,52-54
jackets_coats,regular,L,105.84613287106639,91.81455935758137,61.38448765919531,40.0,42R-44R,52-54
jackets_coats,regular,L,102.03928170445907,90.09443944854267,61.18397656433561,40.0,42R-44R,52-54
jackets_coats,regular,L,102.81314564433862,90.04347681954576,61.59761086059993,40.0,42R-44R,52-54
jackets_coats,regular,L,103.54228436178427,93.66416763933267,61.930083583764386,40.0,42R-44R,52-54
jackets_coats,regular,L,104.74231332504084,91.42326097847915,61.11850651920023,40.0,42R-44R,52-54
jackets_coats,regular,L,105.9056304642179,92.31738974820902,61.90677238148321,40.0,42R-44R,52-54
jackets_coats,regular,L,105.23602149625069,91.39668155069826,61.82596808209286,40.0,42R-44R,52-54
jackets_coats,regular,L,104.5570419344854,93.83504684514195,61.75277508659993,40.0,42R-44R,52-54
jackets_coats,regular,L,103.34343835363805,93.7436084799765,61.38557209709582,40.0,42R-44R,52-54
jackets_coats,regular,L,102.8306319149035,91.47158872968711,61.89613501499165,40.0,42R-44R,52-54
jackets_coats,regular,L,103.48090881470961,90.32113044370423,61.99773242926774,40.0,42R-44R,52-54
jackets_coats,regular,L,103.61744496778363,93.79794757110932,61.04808575275134,40.0,42R-44R,52-54
jackets_coats,regular,L,104.17631681990095,91.6347372627077,61.86033571173044,40.0,42R-44R,52-54
jackets_coats,regular,L,103.7180024096224,90.80740303389499,61.10453645573344,40.0,42R-44R,52-54
jackets_coats,regular,L,105.35084703196505,90.09695030235679,61.89161948812834,40.0,42R-44R,52-54
jackets_coats,regular,L,102.71966656689357,92.04021622774324,61.78613190451865,40.0,42R-44R,52-54
jackets_coats,regular,L,103.30430621546995,91.25305956413585,61.68223774828574,40.0,42R-44R,52-54
jackets_coats,regular,L,105.17187609131697,92.00274769702042,61.58830324475026,40.0,42R-44R,52-54
jackets_coats,regular,L,103.19900851927785,92.65653378063578,61.44213202707966,40.0,42R-44R,52-54
jackets_coats,regular,L,102.09431564947384,91.54583798224083,61.51494863396989,40.0,42R-44R,52-54
jackets_coats,regular,L,102.5934313498722,90.26067984301336,61.60109774106736,40.0,42R-44R,52-54
jackets_coats,regular,L,104.77725813252204,91.95010944995565,61.73402312851775,40.0,42R-44R,52-54
jackets_coats,regular,L,102.16863293601759,91.7061086505476,61.199669925373314,40.0,42R-44R,52-54
jackets_coats,regular,L,102.36108244562926,91.74320705243078,61.2049927136094,40.0,42R-44R,52-54
jackets_coats,regular,L,104.10154387273623,93.2264426785227,61.41339394271284,40.0,42R-44R,52-54
jackets_coats,regular,L,105.55912447411009,93.05935192875414,61.05204778212508,40.0,42R-44R,52-54
jackets_coats,regular,L,102.99636318618079,93.15435453218328,61.14162871574083,40.0,42R-44R,52-54
jackets_coats,regular,L,102.70564024606331,91.87309473647046,61.62916716468408,40.0,42R-44R,52-54
jackets_coats,regular,L,104.60333360041903,93.0044260604807,61.55051594799971,40.0,42R-44R,52-54
jackets_coats,regular,L,104.60782133014888,92.48167932119443,61.589687973056456,40.0,42R-44R,52-54
jackets_coats,regular,L,105.79982194520093,91.08983668287436,61.19014063153367,40.0,42R-44R,52-54
jackets_coats,regular,L,104.94286067354227,90.54086808597184,61.3922010205875,40.0,42R-44R,52-54
jackets_coats,regular,L,103.39055618469445,91.43128744109548,61.514110774897205,40.0,42R-44R,52-54
jackets_coats,regular,L,104.79771032723959,91.80480364330045,61.91459231091149,40.0,42R-44R,52-54
jackets_coats,regular,L,102.51649335718587,90.36734547860291,61.7455000104775,40.0,42R-44R,52-54
jackets_coats,regular,L,105.58511575221094,90.31923878859938,61.33160768486964,40.0,42R-44R,52-54
jackets_coats,regular,L,103.81171067676291,91.48043316584385,61.249738350607394,40.0,42R-44R,52-54
jackets_coats,regular,L,105.76887019077692,93.88423337495709,61.02047263908826,40.0,42R-44R,52-54
jackets_coats,regular,L,105.55588589819352,91.45823618523808,61.53670458141826,40.0,42R-44R,52-54
jackets_coats,regular,L,103.16869991308681,93.76827638005253,61.4766618671588,40.0,42R-44R,52-54
jackets_coats,regular,L,104.85321047480448,92.8487749819771,61.45248272541938,40.0,42R-44R,52-54
jackets_coats,regular,L,105.76438488778923,91.58644067543808,61.73417082500358,40.0,42R-44R,52-54
jackets_coats,regular,L,105.40231562013876,91.39775321109151,61.035814436122614,40.0,42R-44R,52-54
jackets_coats,regular,L,104.13442145371542,90.70288687291179,61.87820068883246,40.0,42R-44R,52-54
jackets_coats,regular,L,103.33093269779427,90.40679567199676,61.05470445647488,40.0,42R-44R,52-54
jackets_coats,regular,L,105.03251019085577,91.0723833378817,61.9984351238089,40.0,42R-44R,52-54
jackets_coats,regular,L,105.03003405947432,93.45244815537139,61.757445497196365,40.0,42R-44R,52-54
jackets_coats,regular,L,102.92867895922359,90.91381186230221,61.43703014822779,40.0,42R-44R,52-54
jackets_coats,regular,L,104.05871603381921,92.7123822449605,61.81844946063507,40.0,42R-44R,52-54
jackets_coats,regular,XL,111.53575188070124,99.49537349777687,62.180166515334996,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.02553545409486,102.97533535429498,62.064253662652504,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.41802484714172,102.22177592387064,62.466937370396955,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.38443513916604,99.7802093967248,62.41935156949342,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.14180107360042,102.51331426526538,62.19715827236237,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.7791895787729,100.87365848767281,62.120642513354404,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.6590232893578,100.9847650695331,62.12096773293292,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.41765729073077,99.99708128824032,62.10029420234172,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.15504421214274,99.61824275528568,62.325821347228164,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.40388182156543,101.96022786025983,62.00758102772544,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.82641087634524,101.93328200678206,62.40115813960882,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.55217965777632,100.6336612150922,62.21824714327784,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.99909132385888,101.78394333985663,62.13901057737381,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.56587758370802,101.36778656646325,62.03656495320019,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.53834281366045,102.25542319623972,62.29190520209971,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.87263635915573,100.46562297390332,62.36769243042862,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.2202686748438,102.79319602482576,62.484784695588544,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.48049580773605,98.67541018747477,62.42986960250727,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.18718079047316,101.98882948511944,62.17737199509136,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.89137647958032,99.75171405773186,62.47897671030641,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.54749503698646,98.87701283604102,62.35649025127364,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.59326535315307,100.95179099405098,62.036014380958115,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.38287444057428,99.20550003647966,62.443254303832354,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.00612770421972,102.54488243811599,62.27331848206515,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.34041788816177,100.45272456673693,62.31344546833005,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.62571546611001,98.8216475781496,62.117434005748436,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.26391617112631,100.4876212340312,62.38344986730568,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.14697960857104,99.90244379005566,62.02168689179701,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.00687126726663,102.87436869344012,62.0241057467241,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.77044392364861,100.88364819333846,62.4912229288351,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.58458895483535,100.74580305241535,62.40030400377027,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.14704740264266,102.36843921595165,62.39335914387259,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.85769765472054,99.43924580469583,62.40699328331013,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.48408844076495,98.5801240423242,62.266162819745105,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.81772040682628,99.62038095836076,62.22571536081078,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.86925673128269,100.0908610748831,62.04232047248193,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.32541408808686,99.43110016483611,62.040249464993565,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.69138920047926,102.63585400583683,62.31727902942951,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.33414732817339,101.47916078806733,62.38301125080694,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.66997404122556,102.34917522603108,62.172425261034576,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.08989208151294,102.9050999875221,62.21832318337311,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.2227166995751,99.4798141631015,62.071249121042385,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.52170101962778,100.36418459115853,62.207324563863764,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.45088458490548,102.13382895357483,62.079775332997464,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.08011679307218,100.94747103438989,62.14938169847667,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.42702932548613,99.16813669340878,62.22380847059025,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.15386795297194,99.08738124295746,62.41795564813852,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.81902938700921,99.40997239464623,62.05808514799275,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.59645273438969,101.39068523768397,62.28692706356902,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.98012568558805,99.52257176368529,62.1852378114723,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.53595792247762,101.87867974049077,62.48571449052264,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.19623013318943,99.73312022686501,62.40019041657114,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.79828383901372,102.34227942295419,62.344330307871914,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.76663647474574,99.63935122724573,62.05443898733153,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.00907201680951,102.48526668795677,62.1831841844177,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.55080241912795,99.84709838731847,62.11715588360594,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.68955426353965,102.22623175357589,62.06944341671179,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.36465340981903,101.30156999582034,62.09981174010687,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.8258295899253,101.96929257239596,62.49486694186551,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.31721204294952,101.21985215728574,62.151151670908376,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.79533356446083,101.3085096329733,62.089512903425934,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.78438078703897,101.41132809625555,62.38497882974852,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.16647212040122,98.85869044973252,62.3059464925643,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.5222489974355,98.69236647094206,62.348850391776686,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.42299444580668,100.55605919982806,62.22174637224914,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.82330034198667,99.94274021297791,62.32605453864582,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.96564054473231,101.7074219155268,62.16304322728168,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.27037485147451,102.2371232662813,62.13344990629635,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.15770237611028,100.72557496854226,62.401019887885596,42.0,46R-48R,56-58
