category,style,size,UK,EUR,Waist_cm,Waist_inch,Low_hip_cm,Low_hip_inch,Inside_leg_length_cm,Inside_leg_length_inch
shorts,regular,S,30R-32R,44-46,76.08272722388536,29.60363045586907,94.9529406169406,36.69319064626323,78.0,30.0
shorts,regular,S,30R-32R,44-46,77.38225558111337,29.7372194268959,92.49075263953853,37.48084005441717,78.0,30.0
shorts,regular,S,30R-32R,44-46,77.94897113659177,29.10376703416097,93.02383138897278,37.225017819495534,78.0,30.0
shorts,regular,S,30R-32R,44-46,75.24383178826191,29.545482490277085,96.44131487315364,37.589600846132804,78.0,30.0
shorts,regular,S,30R-32R,44-46,77.58914149634677,29.554512522503824,91.75722986862253,36.973667075688745,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.80997176960685,29.664624860908905,91.49919133333044,36.625167733755205,78.0,30.0
shorts,regular,S,30R-32R,44-46,74.98951651192554,29.789365546625078,91.92842399750651,36.11927299295389,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.56138296184004,29.905671009000404,94.10644717510283,37.557280294018724,78.0,30.0
shorts,regular,S,30R-32R,44-46,77.53225479817077,29.93427975667292,96.2633604287468,36.97181726346487,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.30901874030941,29.565114483941734,93.61763190118242,36.92407063028181,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.73440953475108,29.343668001475503,91.51275266842006,37.57031352357313,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.50047411765728,29.093362639957757,96.32808403474702,36.65196250529115,78.0,30.0
shorts,regular,S,30R-32R,44-46,77.45622908621978,29.703444089445085,92.04968101150702,36.44980796995253,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.40520758764994,29.73723675268473,92.93312989554828,36.060463357762934,78.0,30.0
shorts,regular,S,30R-32R,44-46,74.77205521032153,29.763395584182806,93.38709592535326,36.95686278455123,78.0,30.0
shorts,regular,S,30R-32R,44-46,75.85362053589218,29.92144479407678,94.36421197919228,36.50751635414844,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.97112049102876,29.783737945809282,93.46372880708714,37.9101052019198,78.0,30.0
shorts,regular,S,30R-32R,44-46,74.52793087364122,29.032807285483425,95.76487629159885,36.97341988792605,78.0,30.0
shorts,regular,S,30R-32R,44-46,74.26107729460239,29.78517654116074,93.83969129942687,37.35465236515349,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.3810753321221,29.208114140783273,91.39522365185846,37.50944538330678,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.39008959189108,29.697063725197594,96.88403323622045,36.75214238958411,78.0,30.0
shorts,regular,S,30R-32R,44-46,75.36623478360168,29.233716102903383,96.7403511478023,37.87709740825149,78.0,30.0
shorts,regular,S,30R-32R,44-46,74.301544409484,29.66341476676874,96.45822564295035,37.603503850986556,78.0,30.0
shorts,regular,S,30R-32R,44-46,74.71409029789046,29.80668572975927,95.78159530249752,36.94094725665952,78.0,30.0
shorts,regular,S,30R-32R,44-46,74.64284581730173,29.461225022901523,92.88071079421901,37.99193587077257,78.0,30.0
shorts,regular,S,30R-32R,44-46,77.21502814184852,29.001058823158278,93.81247506156892,36.928462097101054,78.0,30.0
shorts,regular,S,30R-32R,44-46,74.57389200334447,29.127542223093702,91.163494658521,37.41621435151279,78.0,30.0
shorts,regular,S,30R-32R,44-46,75.2605748158189,29.377013206803095,91.83889258339012,37.22667872036948,78.0,30.0
shorts,regular,S,30R-32R,44-46,75.50604150134414,29.283351230654006,91.99486988774176,37.73440651438915,78.0,30.0
shorts,regular,S,30R-32R,44-46,75.18002962205054,29.138453656634155,91.08286116992207,36.01377254294345,78.0,30.0
shorts,regular,S,30R-32R,44-46,74.21751562125924,29.9636917889653,92.01800781910059,37.91742719653912,78.0,30.0
shorts,regular,S,30R-32R,44-46,74.74434353853864,29.394344495324148,91.49418284108901,37.64506405632193,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.06580076713608,29.094514654457335,95.11435804060739,36.1444020847096,78.0,30.0
shorts,regular,S,30R-32R,44-46,77.6441824536917,29.284080066035283,96.71576600889219,36.736459356714334,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.40848337415564,29.873443433270253,93.1450086026209,36.396613719011725,78.0,30.0
shorts,regular,S,30R-32R,44-46,75.55739823422782,29.96091320629937,94.71042872032888,37.896026969028135,78.0,30.0
shorts,regular,S,30R-32R,44-46,77.73972492523943,29.611433227790453,94.33947490031954,37.53659710795637,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.32206034960019,29.186879244122714,94.76025949860308,36.16222747728493,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.8817647038079,29.900370161440907,91.11579455678117,36.646925634742075,78.0,30.0
shorts,regular,S,30R-32R,44-46,77.75457856136285,29.337452922397688,93.37414988339034,36.890797977513806,78.0,30.0
shorts,regular,S,30R-32R,44-46,74.00671155723442,29.066798661197797,93.87591112112383,37.86723429853163,78.0,30.0
shorts,regular,S,30R-32R,44-46,77.8101018350838,29.84165046054063,94.51674165561153,36.997143398294305,78.0,30.0
shorts,regular,S,30R-32R,44-46,77.49497830341943,29.74799555856985,91.72021080404583,36.95316464179362,78.0,30.0
shorts,regular,S,30R-32R,44-46,75.71518412076014,29.64913169192934,96.1503649909731,36.18062491302165,78.0,30.0
shorts,regular,S,30R-32R,44-46,75.01028534829524,29.888207720885042,94.69237193805824,37.75488192734528,78.0,30.0
shorts,regular,S,30R-32R,44-46,74.5689708668511,29.7752031849649,94.14547815920076,37.790824338002,78.0,30.0
shorts,regular,S,30R-32R,44-46,74.22868885677683,29.131565404369415,95.66891410896353,36.1616595700944,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.73778572738158,29.733067446947377,92.6388757469637,36.89130924924838,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.98492792146574,29.242605003920733,95.21823188905358,36.24559864453996,78.0,30.0
shorts,regular,S,30R-32R,44-46,75.47738936112549,29.523796420376623,96.20549937908878,36.056501357671166,78.0,30.0
shorts,regular,S,30R-32R,44-46,74.45510426829328,29.025096829097972,95.63426948253618,36.5351728562781,78.0,30.0
shorts,regular,S,30R-32R,44-46,77.49732750333759,29.095585657444868,95.65833556193992,37.843752768325636,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.33281820040251,29.071317422545864,96.23843734431416,36.545870395334205,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.15118767923317,29.563586519567377,92.98409491037397,36.89980479720881,78.0,30.0
shorts,regular,S,30R-32R,44-46,75.77601974826676,29.478676849558,92.00006404823748,36.386894320054346,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.93319545825427,29.08813452328348,94.23946462945867,36.65420721201213,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.36381279597293,29.44873688676694,91.94107830563975,36.567045057294635,78.0,30.0
shorts,regular,S,30R-32R,44-46,77.2004799349781,29.03248340481014,95.4144467399598,37.53046606780029,78.0,30.0
shorts,regular,S,30R-32R,44-46,75.71173782884298,29.297808659834633,94.39553178251452,37.87939432503309,78.0,30.0
shorts,regular,S,30R-32R,44-46,76.11032101706292,29.77536800345422,91.32575953335797,36.71621693601927,78.0,30.0
shorts,regular,M,33R-34R,48-50,85.79042924882073,32.387473496559814,100.61615556571168,38.82959047432717,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.73464700460605,32.98988537057638,102.93765913738117,38.9590475140768,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.98397025004526,32.045489243286795,101.46559496485325,39.359991089894166,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.87891176603273,32.230472538858784,102.93357649815,38.61266015756777,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.61130182795594,32.56789525641902,100.43039008698108,39.19904521505055,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.81887167812555,32.27157838870739,100.68269724391389,38.05926542831547,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.65043824143028,32.61986960036201,97.18176790549732,38.91402119439594,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.86334478610428,32.78056825695853,100.19566658951665,39.43526576806599,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.84340236976081,32.44367213454509,100.71134736605691,39.06542667376131,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.9057052015664,32.197849462964875,102.43541238809513,39.040768165553736,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.7606638162221,32.93542269247373,99.92423339931847,39.64448398425793,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.59981486864028,32.54840496853449,99.56211183115904,39.90546299930977,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.72702246281301,32.393442233879526,98.39616519833906,39.91535621736898,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.32845013733724,32.23567505138857,97.12772476777154,38.84826816396461,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.09367928352852,32.46667656872307,98.97675651587579,39.4319651488377,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.93856478924887,32.56357583805919,102.86819731118582,39.78599493167471,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.52165512834448,32.027748225266635,97.77245966957364,38.26845880821961,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.76149199188555,32.94250967589188,98.34336468101313,39.98741476505523,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.23496896780519,32.60251558706697,97.68934805051167,39.245055508969735,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.68188527633141,32.67849435633629,97.53009499273638,39.396308517024735,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.87884294713726,32.84334865213457,101.69678055288621,38.369286029671095,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.7327599504761,32.965760541158424,101.10880625288881,39.876994229317035,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.16670434028043,32.2102689513537,101.94025436550666,38.96890869072704,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.046720037166,32.06527447177899,97.41045693799008,38.26598604658908,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.6441521484229,32.46150130688922,98.98257458511439,39.43537338946704,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.30027808616146,32.3254357898553,98.69349652190134,39.108925670078285,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.18438954767268,32.73662082476927,99.70353513694879,39.421332315712384,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.48695099693128,32.035392421167714,100.71512976101954,38.24282246403533,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.3427132700803,32.856914657883465,99.60892356865452,39.09217224258465,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.58752456820244,32.3604110209226,102.80681728852427,38.3114333853379,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.10733897157002,32.691895004875114,102.82634101004946,38.749374225338215,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.6462546707059,32.044438478975,98.12617930119286,39.55743121136588,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.62621630410715,32.573967602469246,97.98181356060518,38.44994170467712,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.99899839036718,32.339360856479516,102.54721981354321,38.28195164011277,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.1562586410676,32.9893736460943,98.54424179943075,39.92391749690962,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.41628637099645,32.90122327096381,97.74675537054763,38.215577593781035,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.28412804634928,32.434370529357324,98.4622705984266,39.713197301544426,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.39052481773267,32.744409442616444,100.56162002794336,39.16721696699658,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.66029613717934,32.591324844610234,101.30682187313138,39.249732723697235,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.85612626824074,32.39765465331318,101.54812420221204,39.243529600047765,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.44520679617608,32.208174927019854,99.96571783788386,39.69123995605745,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.75945608013326,32.26035008002835,98.14150166651093,39.82796905755839,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.63287387613384,32.25311083802287,102.31322494565096,39.321408941316776,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.25044499269643,32.248310980830745,102.64967914890701,39.47616027213715,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.98713689747254,32.100508487326394,101.6301215677376,38.85763327202982,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.22078555239898,32.216477208041205,99.66592870654962,38.79779623411835,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.12575824426382,32.62632788483683,102.5835690673719,38.050094280151015,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.13231607742557,32.159570219888145,101.03957044335718,38.40614696699056,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.0483820633038,32.6371092651079,99.06986080554842,38.557188725657646,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.87018690586255,32.58140991593976,100.91047098103141,39.40753010355397,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.13953252589792,32.49171305184449,102.79084829781152,38.578430393057886,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.27622805041013,32.99189345988182,99.00891963044222,38.02139641823821,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.6702968699464,32.85343697994502,99.75479553700981,38.711783969199445,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.96341464904927,32.96836903478714,100.782028507806,39.14621894731901,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.92601976078508,32.242523500143164,98.5414141959124,39.463888596350365,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.70104280293901,32.60029623546513,97.70868408148682,38.081691102387815,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.2842292900973,32.00608780544047,101.48373678815051,39.57991726257537,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.1875057442496,32.89515899749444,99.29636007611781,39.410723590180346,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.60661732755794,32.87784513757673,98.42684857598915,38.15278286716698,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.611388317872,32.794683570775675,98.98154678840935,38.09770206452531,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.60726442728232,32.710529949503396,97.70516277354298,38.69597784540427,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.13929406243172,32.938809851327086,97.04237467329445,38.875777296080585,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.7420511528962,32.059667694629525,97.82540460520886,39.47549812461904,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.20027359920373,32.347673009487906,101.13895148038465,39.06137521066955,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.91977234074204,32.94727537874826,97.24018611922533,38.78854993438763,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.08716658075447,32.01457762860261,98.84969235007438,38.24845700112173,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.75267222540668,32.85873398787967,102.86766866936505,39.20277394993569,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.67544228383768,32.72875956550829,98.59220298148321,38.30581913223335,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.4990071749745,32.941943483096175,97.75258635962967,38.74682357425531,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.47136324744459,32.29910722700493,102.04332624993832,38.968418448746405,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.43169446911577,32.79507545054496,101.06498900491516,38.71917108801281,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.37787472729711,32.069741315721636,101.8844872643342,39.07921333981686,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.54047164970301,32.05815302085564,98.83364839487457,38.14081788475743,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.12579659249522,32.09434784291366,102.18789723764152,39.9840841668487,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.73430470550763,32.971744696869415,97.06778576120331,39.9026971792093,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.10737872471623,32.57188145147132,100.63405149738048,38.28612043952698,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.91193159607764,32.54859371747887,98.14769979240154,39.900632484908606,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.45652034066556,32.87984536371732,99.02536730330897,38.116317187148745,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.86506342680768,32.12510599714829,102.59445378823781,39.031163471421685,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.76578094488382,32.52638374504038,97.72297431059093,38.800748779113015,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.09565015776865,32.00781351459484,101.05808298728697,39.27262710360173,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.32016664389623,32.756031533468324,98.97859122733732,38.3063778424503,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.59098148755893,32.04127922675118,99.41868222573117,38.20982980653978,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.5313255660533,32.36492828228207,100.5958580267985,39.224346162600646,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.07503352791149,32.913693490259035,100.89282655550022,39.79935054695479,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.49592353013138,32.29353420095859,98.33742360602396,38.897325946651854,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.27297970586227,32.536842383573436,99.85008366965253,39.05954937358881,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.97365349015577,32.726707580152485,102.66193619557436,38.496752401955746,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.62800086601924,32.0841539154639,97.61051154268773,39.32827923232531,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.28990117803933,32.37271472788799,97.02329647146895,38.92472816155376,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.64541096204903,32.49767600670794,100.8055929397925,39.85018953701642,79.0,31.0
shorts,regular,M,33R-34R,48-50,83.60202216295353,32.22045537845045,102.80766488632679,39.17809078969348,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.07969501230261,32.947731670140236,97.23213034644255,38.80576033404066,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.83565619612277,32.32200510971292,102.72527472683586,39.76710108254128,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.08146320628707,32.78038877145118,102.70274659211739,38.319924791980704,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.36210780107909,32.13732329437741,99.51826879139355,39.28909635684816,79.0,31.0
shorts,regular,M,33R-34R,48-50,82.9544430949659,32.28060438269347,99.71284556768299,39.60996151761815,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.46902596048285,32.348051892647035,102.27021488651692,38.68097631711068,79.0,31.0
shorts,regular,M,33R-34R,48-50,85.39243961605625,32.58577251427192,100.66995848377574,38.59490147682353,79.0,31.0
shorts,regular,M,33R-34R,48-50,84.30110508025146,32.761802164539226,98.41298916149051,38.01753865228626,79.0,31.0
shorts,regular,L,36R-38R,52-54,92.88998613762155,36.244292745686316,108.77311864402756,40.14921112342963,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.89499407823897,35.17527849562804,108.57252585996274,42.28279839119758,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.98945720676338,35.75307274749203,105.63870027968495,41.73340290729955,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.99731353438008,35.27363279874423,106.23315605400087,41.931681302656315,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.26162223409744,35.06392487715517,104.38498026702521,42.377611248725174,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.31982055039018,35.9177634886109,106.6204420086473,42.71617110430834,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.35315163457514,36.96220823869295,105.72866940478897,40.33377821185732,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.6149136785047,35.377403878405694,104.84652201065826,40.88035882950865,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.46482599615075,35.96774639632242,108.67813878260112,42.71101566969654,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.04981989400035,36.49567071182367,103.87743333059485,41.15343447887841,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.90748886525748,36.58657315146476,108.40273915110043,40.00321067434013,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.935712554562,36.73014649016422,103.55350600402153,40.46087215624116,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.87013429364909,36.39729448157498,104.14492032680936,42.23680322083979,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.95430399498963,35.86643627894649,105.61445340361911,42.32602111426186,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.71054214621593,35.21180632467193,105.14038318970736,41.43617235351348,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.10242030403965,36.96999750123619,104.94289209191636,41.874505812937635,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.0975379727831,35.607484524586134,106.73743195964013,40.74310884060362,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.58936516405755,35.62760791910407,107.642855690424,42.83394694469375,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.96202813056067,36.072516625807104,108.66536998768288,42.04982251152455,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.7032192953068,35.31473182051939,104.47150729496263,41.37105689645865,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.8036946756007,35.661729174270555,103.10067929491687,40.118385202337805,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.50233352026639,36.75854244764058,103.57763648237378,40.708724590307604,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.57835719456632,35.27594552760449,106.40834479836454,41.0098369226642,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.45372086840082,35.38372958491362,108.56858915120547,40.10260005361285,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.93257403116358,36.4513505957899,103.31789765055717,42.72919116723247,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.89892903098504,36.092861002252874,108.16495270695496,41.72789754159046,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.50188851581989,35.68879687736574,105.6650691418902,42.781169211815794,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.47789729077057,36.04503390700713,106.4827703137397,41.669988144058024,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.05978188965292,36.66101996048418,105.83895860211803,41.64012485154858,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.45958061991924,35.00087869022572,103.076839946913,42.92151421375356,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.43374678804584,35.75328133940864,107.25890989722616,41.7249407919135,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.73806261264087,35.143968186050664,105.99722389406716,42.45693431920766,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.8323694373735,36.81494035893488,106.0578524289405,40.7262576467025,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.2595579983978,35.831694452993105,107.4087005693574,41.45166849838202,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.28731817704227,35.5501042553061,106.5264300266071,40.32017247221593,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.85365510671811,35.11450149386368,107.7924889082603,40.60122084693061,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.35639794203136,36.8886339915362,107.4313058662189,40.60360873140154,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.10570975855002,35.88155040756449,106.86645082419088,41.62768354496499,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.6013067317671,36.18822958590363,108.42647483192258,42.576576401501434,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.85468830173873,35.78317279806584,105.47248256747811,41.74382223238792,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.38989668560282,35.65806844350541,108.7505205857289,42.16705450697807,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.26296512724434,36.97687016521039,106.52470755974633,40.65516533201594,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.44136388172215,35.050807792463885,107.6520205268129,42.408091665777064,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.28173005475678,36.05611608071477,103.198181783096,42.32886245937289,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.37867757371278,35.2500092919344,104.98667094813685,42.53802025364411,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.09793289149515,36.641127224280204,108.7671870792534,41.15205892375288,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.2051464889184,35.41890289795803,104.58400429448022,40.54500127603582,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.11245461795427,35.31557798390655,108.54334628195512,41.20154601638631,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.18409901342196,36.69232986577553,105.13805767067828,42.32738070419578,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.1876330235722,36.446440683017705,105.88082677029799,40.57279307233889,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.34683689865268,36.70412769590788,105.33585860953725,40.75187954137597,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.3959466539857,36.15189727480523,106.8560849469457,41.79079087279947,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.29099769382016,36.698680699357865,107.58030852031831,42.90370992233085,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.76687732134917,35.109984206929255,105.01569396643484,41.596645919983864,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.62169215260619,35.60681600009267,103.50945022387609,42.157459527273595,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.38483365366166,36.37272618884823,105.08674249479901,41.96265034708888,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.60674528165147,35.471832636137556,108.83589177375023,42.29625013759073,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.68300448792037,35.39498529641359,107.39543740201619,41.128229349227894,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.4892963085944,35.952887868800524,103.43611925772647,40.41558885565729,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.90672202629209,35.75924356897999,104.42543202696822,40.70206432582929,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.7658717476861,36.575954874109726,103.52052498631338,40.78992504636641,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.62896073324775,35.46338724511455,105.125421888322,40.297114224776685,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.83004598865486,36.22812434268,105.33770198000263,41.14280775673312,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.64495391277842,36.42188665980322,104.93616570977174,41.47651877837587,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.7422201766329,35.24633875608953,108.88818205203363,40.688713461574075,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.98655085167816,36.69552402175276,107.54320773628007,41.86612478463267,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.16670795937158,35.48246439734587,105.68656399073281,42.8011103778884,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.45892417469439,35.712371456898765,104.94785152898629,41.72420800814419,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.60095824136239,36.04329761747403,106.2517342223844,40.241214760236666,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.64391496300674,35.421535469539194,107.81646437165067,42.21152024679777,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.05097687832902,36.51949048838843,107.7750063783062,40.18045123089814,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.92180112209168,36.605592266525065,105.5866318966909,41.91696183107244,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.17807676934096,36.693783373148946,105.17144015333132,41.30941905809063,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.04512662395743,36.69851596334747,104.98115754788104,42.1859388866345,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.45008180846192,36.96315462381809,105.85452926031874,41.446524969112474,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.15945537927382,36.07814579312008,106.3418890300291,42.18488382374037,80.0,31.0
