category,style,size,chest_cm,low_hip_cm,UK,inside_leg_length_cm
jumpsuits,regular,EUR_38,89.60332451470553,92.83522943050023,10,73.0
jumpsuits,regular,EUR_38,86.91344410891048,92.83421309955376,10,73.0
jumpsuits,regular,EUR_38,89.50390189143536,94.24931074885743,10,73.0
jumpsuits,regular,EUR_38,89.02248081925991,93.73170519377976,10,73.0
jumpsuits,regular,EUR_38,86.47458942312244,92.080135134596,10,73.0
jumpsuits,regular,EUR_38,87.50086214499873,91.81074289914444,10,73.0
jumpsuits,regular,EUR_38,88.39306701663055,92.64258796372384,10,73.0
jumpsuits,regular,EUR_38,86.96190495891203,93.73113024746883,10,73.0
jumpsuits,regular,EUR_38,89.89423804702693,93.38260636985086,10,73.0
jumpsuits,regular,EUR_38,86.81283485584594,93.13431420300377,10,73.0
jumpsuits,regular,EUR_38,89.39433071702481,94.14721757673591,10,73.0
jumpsuits,regular,EUR_38,88.89763654048127,91.62447098029467,10,73.0
jumpsuits,regular,EUR_38,88.75589200852882,93.65009976272917,10,73.0
jumpsuits,regular,EUR_38,86.55993222138122,91.681717184473,10,73.0
jumpsuits,regular,EUR_38,89.61728071790901,94.05122896459156,10,73.0
jumpsuits,regular,EUR_38,86.21570867223981,93.46570606893333,10,73.0
jumpsuits,regular,EUR_38,86.47617165923921,92.24755786274294,10,73.0
jumpsuits,regular,EUR_38,88.46507238384655,94.24319133103847,10,73.0
jumpsuits,regular,EUR_38,86.24921742291045,94.21570691912758,10,73.0
jumpsuits,regular,EUR_38,88.68078420157289,91.72769142195908,10,73.0
jumpsuits,regular,EUR_38,88.36085074989029,93.09361049748871,10,73.0
jumpsuits,regular,EUR_38,88.32788035755557,91.12551290956208,10,73.0
jumpsuits,regular,EUR_38,86.82958269435568,91.51926705716511,10,73.0
jumpsuits,regular,EUR_38,88.531918083098,93.91320133025708,10,73.0
jumpsuits,regular,EUR_38,87.8355140175893,92.58483765419763,10,73.0
jumpsuits,regular,EUR_38,86.87853873631958,92.69260613291023,10,73.0
jumpsuits,regular,EUR_38,88.7676611710062,92.06506145793541,10,73.0
jumpsuits,regular,EUR_38,87.672167376145,92.00157401174857,10,73.0
jumpsuits,regular,EUR_38,86.99426047264717,92.25800748042614,10,73.0
jumpsuits,regular,EUR_38,87.37589286677081,94.22188957634336,10,73.0
jumpsuits,regular,EUR_38,87.64757951301237,91.51162585509535,10,73.0
jumpsuits,regular,EUR_38,86.8184258196975,92.3987960787445,10,73.0
jumpsuits,regular,EUR_38,87.25184454124422,94.19893943297083,10,73.0
jumpsuits,regular,EUR_40,91.85305005330214,95.41182735988778,12,73.0
jumpsuits,regular,EUR_40,90.46781443389206,95.0615860985223,12,73.0
jumpsuits,regular,EUR_40,93.82581481387895,95.67936157892714,12,73.0
jumpsuits,regular,EUR_40,93.73606584286472,94.85189273143855,12,73.0
jumpsuits,regular,EUR_40,90.27632117995127,95.68028442111999,12,73.0
jumpsuits,regular,EUR_40,92.11554043861543,94.53515437695543,12,73.0
jumpsuits,regular,EUR_40,91.66899851942475,95.88800327946026,12,73.0
jumpsuits,regular,EUR_40,90.18823601494172,97.40660790718115,12,73.0
jumpsuits,regular,EUR_40,91.45141890644962,96.43559144451444,12,73.0
jumpsuits,regular,EUR_40,90.87326312189467,96.47734611134483,12,73.0
jumpsuits,regular,EUR_40,92.18542747848035,97.06298427786145,12,73.0
jumpsuits,regular,EUR_40,92.09583715845396,95.77060965706302,12,73.0
jumpsuits,regular,EUR_40,91.42692284852242,94.60884794195196,12,73.0
jumpsuits,regular,EUR_40,92.02869969322722,97.21370975554603,12,73.0
jumpsuits,regular,EUR_40,90.90999670372322,95.40192447022267,12,73.0
jumpsuits,regular,EUR_40,93.84255746907127,96.85727485143828,12,73.0
jumpsuits,regular,EUR_40,91.21357045065983,96.50889889008756,12,73.0
jumpsuits,regular,EUR_40,90.34005657793507,95.448166153278,12,73.0
jumpsuits,regular,EUR_40,93.84335117568223,94.56058482002247,12,73.0
jumpsuits,regular,EUR_40,93.84229321443743,95.12099193817333,12,73.0
jumpsuits,regular,EUR_40,92.56505307660119,96.57344968496952,12,73.0
jumpsuits,regular,EUR_40,91.33263749128405,95.44140087075216,12,73.0
jumpsuits,regular,EUR_40,90.19334902435233,94.98027715243637,12,73.0
jumpsuits,regular,EUR_40,90.34890109402207,96.9093730264365,12,73.0
jumpsuits,regular,EUR_40,93.65375812020098,95.20254140389488,12,73.0
jumpsuits,regular,EUR_40,93.1949715818591,94.79295798495644,12,73.0
jumpsuits,regular,EUR_40,91.35975168873905,95.02092966557488,12,73.0
jumpsuits,regular,EUR_40,92.90492200374828,96.30532563477142,12,73.0
jumpsuits,regular,EUR_40,93.19824533036015,95.82506607832082,12,73.0
jumpsuits,regular,EUR_40,90.60802855653161,95.29431879894506,12,73.0
jumpsuits,regular,EUR_40,92.30358082614458,96.54402863801235,12,73.0
jumpsuits,regular,EUR_40,91.99748381547431,94.836598399643,12,73.0
jumpsuits,regular,EUR_40,91.56696245180471,95.46146849384394,12,73.0
jumpsuits,regular,EUR_40,92.72067445778956,97.20211592153741,12,73.0
jumpsuits,regular,EUR_40,93.62237545453944,96.71889682292638,12,73.0
jumpsuits,regular,EUR_40,93.77826297215128,95.89574378725035,12,73.0
jumpsuits,regular,EUR_40,91.1244468493814,96.40806967110882,12,73.0
jumpsuits,regular,EUR_40,92.78628614772809,96.674675970704,12,73.0
jumpsuits,regular,EUR_40,91.52552160117772,96.9805570897759,12,73.0
jumpsuits,regular,EUR_40,90.8890591319161,95.41778655423452,12,73.0
jumpsuits,regular,EUR_40,92.19142286345186,96.69560364903852,12,73.0
jumpsuits,regular,EUR_40,93.0054869751186,96.16337214340011,12,73.0
jumpsuits,regular,EUR_40,93.2147205087445,95.11748239548706,12,73.0
jumpsuits,regular,EUR_40,91.08856657917386,96.73099815541643,12,73.0
jumpsuits,regular,EUR_40,93.28689079445012,96.75969578630597,12,73.0
jumpsuits,regular,EUR_40,92.54008555431578,97.29517576022246,12,73.0
jumpsuits,regular,EUR_40,92.3152350565968,94.9528906432505,12,73.0
jumpsuits,regular,EUR_40,90.38273867218003,94.9141432792087,12,73.0
jumpsuits,regular,EUR_40,93.431548430065,94.57797743100566,12,73.0
jumpsuits,regular,EUR_40,91.30526330048247,95.6108166143531,12,73.0
jumpsuits,regular,EUR_40,91.2747303326914,96.34876227583322,12,73.0
jumpsuits,regular,EUR_40,92.40095491449495,94.84020307732439,12,73.0
jumpsuits,regular,EUR_40,91.26904281491873,96.33051494741346,12,73.0
jumpsuits,regular,EUR_40,90.62025294539728,97.00992626064624,12,73.0
jumpsuits,regular,EUR_40,90.16953329343313,94.61994599855566,12,73.0
jumpsuits,regular,EUR_40,91.97942799581035,96.65658133064217,12,73.0
jumpsuits,regular,EUR_40,90.04424453673296,97.16408720299988,12,73.0
jumpsuits,regular,EUR_40,90.293621178744,96.10759968748157,12,73.0
jumpsuits,regular,EUR_40,90.05799088209916,95.30398004991332,12,73.0
jumpsuits,regular,EUR_40,90.25782799297842,95.92719250770486,12,73.0
jumpsuits,regular,EUR_40,91.6773965636307,97.16846047107427,12,73.0
jumpsuits,regular,EUR_40,92.51978024859605,97.06130001613946,12,73.0
jumpsuits,regular,EUR_40,92.82882179117487,95.90765313820492,12,73.0
jumpsuits,regular,EUR_40,91.45608155618693,96.38091647073867,12,73.0
jumpsuits,regular,EUR_40,91.15663637400701,96.98484038906275,12,73.0
jumpsuits,regular,EUR_40,93.43731286385069,96.06262033776576,12,73.0
jumpsuits,regular,EUR_40,91.11114279759374,94.95638032734104,12,73.0
jumpsuits,regular,EUR_40,91.82629118984622,95.93005510602596,12,73.0
jumpsuits,regular,EUR_40,91.54609655206956,96.2427863585777,12,73.0
jumpsuits,regular,EUR_40,92.39312971673712,96.36219701654241,12,73.0
jumpsuits,regular,EUR_40,92.76474820718225,95.82281512595661,12,73.0
jumpsuits,regular,EUR_40,92.93875514066734,94.78736516324466,12,73.0
jumpsuits,regular,EUR_40,92.02658973462789,94.84174780165097,12,73.0
jumpsuits,regular,EUR_40,92.43260691071147,95.19689803250742,12,73.0
jumpsuits,regular,EUR_40,91.62040026047251,97.30116893874921,12,73.0
jumpsuits,regular,EUR_40,92.55498490034859,96.81405805727569,12,73.0
jumpsuits,regular,EUR_40,92.8429444754431,95.35157855284824,12,73.0
jumpsuits,regular,EUR_40,93.61992213201806,94.89736663283381,12,73.0
jumpsuits,regular,EUR_40,92.70060324072074,95.47514558317658,12,73.0
jumpsuits,regular,EUR_40,92.90373679618047,95.93237869345037,12,73.0
jumpsuits,regular,EUR_40,93.07075822918294,95.46740452738392,12,73.0
jumpsuits,regular,EUR_40,91.89204861899448,96.87204407572354,12,73.0
jumpsuits,regular,EUR_40,91.7550276110896,96.84824832499729,12,73.0
jumpsuits,regular,EUR_40,93.71382589622517,94.74744959530521,12,73.0
jumpsuits,regular,EUR_40,92.03691840543809,95.29742396271939,12,73.0
jumpsuits,regular,EUR_40,90.85941713722912,94.89342528673,12,73.0
jumpsuits,regular,EUR_40,93.20088775867657,96.22467780979645,12,73.0
jumpsuits,regular,EUR_40,90.39285406330413,95.48903434412323,12,73.0
jumpsuits,regular,EUR_40,93.82526479519552,95.33759750036765,12,73.0
jumpsuits,regular,EUR_40,93.60856270254072,96.17306497450643,12,73.0
jumpsuits,regular,EUR_40,91.79527431327578,97.1874638927001,12,73.0
jumpsuits,regular,EUR_40,93.76212094567978,95.11607697122474,12,73.0
jumpsuits,regular,EUR_40,93.21647654518425,94.53667017750385,12,73.0
jumpsuits,regular,EUR_40,92.3392170247756,94.77644310514343,12,73.0
jumpsuits,regular,EUR_40,91.39522568056316,95.42607486401528,12,73.0
jumpsuits,regular,EUR_40,92.510606232304,95.71749913293212,12,73.0
jumpsuits,regular,EUR_40,92.91931416111287,97.33732821908117,12,73.0
jumpsuits,regular,EUR_40,92.94616587902867,97.35175378090082,12,73.0
jumpsuits,regular,EUR_40,92.56589903190361,96.40578606284124,12,73.0
jumpsuits,regular,EUR_40,93.14385207531355,95.93319762999961,12,73.0
jumpsuits,regular,EUR_42,94.48917315139708,98.41266433408781,14,72.5
jumpsuits,regular,EUR_42,97.04415675375274,100.28320712473862,14,72.5
jumpsuits,regular,EUR_42,94.82495372371055,98.08665235226603,14,72.5
jumpsuits,regular,EUR_42,96.56468040591963,98.91224222576214,14,72.5
jumpsuits,regular,EUR_42,95.47357929093555,98.08473144980121,14,72.5
jumpsuits,regular,EUR_42,97.56898481135123,100.44079772475129,14,72.5
jumpsuits,regular,EUR_42,97.79188615212834,98.34420772954634,14,72.5
jumpsuits,regular,EUR_42,94.04820097064241,99.7041310401251,14,72.5
jumpsuits,regular,EUR_42,97.10222699157603,98.53833843342511,14,72.5
jumpsuits,regular,EUR_42,97.52257873172435,99.2818672074536,14,72.5
jumpsuits,regular,EUR_42,94.60046347917735,99.82965061546855,14,72.5
jumpsuits,regular,EUR_42,95.32625045345013,98.2915133496023,14,72.5
jumpsuits,regular,EUR_42,97.95215161147583,98.92123381361446,14,72.5
jumpsuits,regular,EUR_42,94.41478708338353,98.31640282892658,14,72.5
jumpsuits,regular,EUR_42,96.88758980945025,99.40168304003657,14,72.5
jumpsuits,regular,EUR_42,96.41956725755188,97.72034502625615,14,72.5
jumpsuits,regular,EUR_42,95.4267830578624,97.72893425529963,14,72.5
jumpsuits,regular,EUR_42,95.65875719938371,98.08115305689421,14,72.5
jumpsuits,regular,EUR_42,95.51190266149955,97.74802993302708,14,72.5
jumpsuits,regular,EUR_42,94.61909162142796,99.38433976038009,14,72.5
jumpsuits,regular,EUR_42,97.83266441181432,100.01452971272032,14,72.5
jumpsuits,regular,EUR_42,94.56306379870597,97.60285916227485,14,72.5
jumpsuits,regular,EUR_42,94.86162035902336,100.34302266931759,14,72.5
jumpsuits,regular,EUR_42,94.88909725298856,100.23579897449403,14,72.5
jumpsuits,regular,EUR_42,95.87618135613786,97.76890492280626,14,72.5
jumpsuits,regular,EUR_42,94.9396575777765,98.43265200081787,14,72.5
jumpsuits,regular,EUR_42,95.59451506737214,97.57071874731754,14,72.5
jumpsuits,regular,EUR_42,96.5258287252976,97.72640999076162,14,72.5
jumpsuits,regular,EUR_42,94.05568246367442,99.3142611407844,14,72.5
jumpsuits,regular,EUR_42,95.53225704185428,100.2165892776091,14,72.5
jumpsuits,regular,EUR_42,96.79322852578012,97.51179213196905,14,72.5
jumpsuits,regular,EUR_42,95.59590874286556,99.9486677413223,14,72.5
jumpsuits,regular,EUR_42,94.9564783513293,98.21866428729578,14,72.5
jumpsuits,regular,EUR_42,94.43024188023978,100.03081206111536,14,72.5
jumpsuits,regular,EUR_42,95.5206669592258,98.85811047590478,14,72.5
jumpsuits,regular,EUR_42,95.32477053096842,99.21054612429455,14,72.5
jumpsuits,regular,EUR_42,94.00314120004245,99.04093152866649,14,72.5
jumpsuits,regular,EUR_42,94.0465423998071,99.48029255553843,14,72.5
jumpsuits,regular,EUR_42,94.28058714331094,97.8122150853019,14,72.5
jumpsuits,regular,EUR_42,95.87527576673162,97.97803093802631,14,72.5
jumpsuits,regular,EUR_42,96.58214680642854,99.35212408123691,14,72.5
jumpsuits,regular,EUR_42,96.95045374019169,97.66348533789737,14,72.5
jumpsuits,regular,EUR_42,96.10120681934602,99.63890467364264,14,72.5
jumpsuits,regular,EUR_42,97.8021956194548,99.94812607298408,14,72.5
jumpsuits,regular,EUR_42,96.92385779527271,98.38425491387733,14,72.5
jumpsuits,regular,EUR_42,96.18430303430321,99.64350563911508,14,72.5
jumpsuits,regular,EUR_42,95.47309730967095,99.57774094384473,14,72.5
jumpsuits,regular,EUR_42,95.96251624255241,97.86193573942647,14,72.5
jumpsuits,regular,EUR_42,94.47803454583304,99.79857890658064,14,72.5
jumpsuits,regular,EUR_42,94.09484251704276,99.56025658670875,14,72.5
jumpsuits,regular,EUR_42,94.97694156063606,98.34610026548552,14,72.5
jumpsuits,regular,EUR_42,94.84760451250192,100.14147689778324,14,72.5
jumpsuits,regular,EUR_42,96.10746582869695,99.76156582558036,14,72.5
jumpsuits,regular,EUR_42,95.9950278182908,98.32476611900799,14,72.5
jumpsuits,regular,EUR_42,94.78842998130624,98.6012752100964,14,72.5
jumpsuits,regular,EUR_42,97.18431601625645,97.97784849353789,14,72.5
jumpsuits,regular,EUR_42,97.21127776559356,97.96541409590782,14,72.5
jumpsuits,regular,EUR_42,95.58256071584377,98.50336545957421,14,72.5
jumpsuits,regular,EUR_42,94.62678326008245,97.66571821828211,14,72.5
jumpsuits,regular,EUR_42,97.65882740550028,100.11515475245024,14,72.5
jumpsuits,regular,EUR_42,96.45818292769141,99.86370868474528,14,72.5
jumpsuits,regular,EUR_42,95.76808715062599,99.46579655252586,14,72.5
jumpsuits,regular,EUR_42,94.9881877081686,98.5026186062292,14,72.5
jumpsuits,regular,EUR_42,95.16088024381833,99.74107520398559,14,72.5
jumpsuits,regular,EUR_42,96.88612447106142,99.77517949317898,14,72.5
jumpsuits,regular,EUR_42,96.88225142125226,97.79199769902799,14,72.5
jumpsuits,regular,EUR_42,95.57337810018528,100.1511487850226,14,72.5
jumpsuits,regular,EUR_42,97.20506584097264,100.1973096337588,14,72.5
jumpsuits,regular,EUR_42,94.52538266801767,99.81744545321557,14,72.5
jumpsuits,regular,EUR_42,96.59443094371873,99.56889165116127,14,72.5
jumpsuits,regular,EUR_42,95.72974735978349,97.9894779225593,14,72.5
jumpsuits,regular,EUR_42,97.44482921492055,97.56787102118479,14,72.5
jumpsuits,regular,EUR_42,95.46641413675667,98.28179965501472,14,72.5
jumpsuits,regular,EUR_42,94.33744884750307,98.13846576283638,14,72.5
jumpsuits,regular,EUR_42,95.57088082701668,97.98542720198948,14,72.5
jumpsuits,regular,EUR_42,96.99843157925822,97.5071415952864,14,72.5
jumpsuits,regular,EUR_42,95.66061450263219,99.19019094449165,14,72.5
jumpsuits,regular,EUR_42,96.88241197425852,98.2064765101265,14,72.5
jumpsuits,regular,EUR_42,96.59896820542943,98.59214736912001,14,72.5
jumpsuits,regular,EUR_42,97.0510948415989,97.65370561607565,14,72.5
jumpsuits,regular,EUR_42,97.48684149854338,99.56917636319304,14,72.5
jumpsuits,regular,EUR_42,96.4107330463479,98.77130968281526,14,72.5
jumpsuits,regular,EUR_42,95.87111692057519,98.35965206461064,14,72.5
jumpsuits,regular,EUR_42,94.54924067203125,98.23729388971333,14,72.5
jumpsuits,regular,EUR_42,95.9299006412585,99.77737610560943,14,72.5
jumpsuits,regular,EUR_42,95.24886043580503,98.03697296704149,14,72.5
jumpsuits,regular,EUR_42,94.7549946902574,99.35048405396904,14,72.5
jumpsuits,regular,EUR_42,96.96909785570247,98.98185781335077,14,72.5
jumpsuits,regular,EUR_42,97.1108709825069,99.97004190191404,14,72.5
jumpsuits,regular,EUR_42,96.1981142469444,97.69781733446844,14,72.5
jumpsuits,regular,EUR_42,94.85262863924547,100.47648143496758,14,72.5
jumpsuits,regular,EUR_42,96.97349776028894,97.88421683178935,14,72.5
jumpsuits,regular,EUR_42,94.07411355858677,99.65439046903111,14,72.5
jumpsuits,regular,EUR_42,97.638039325633,100.11222843264129,14,72.5
jumpsuits,regular,EUR_42,96.91516488503136,98.70366813754933,14,72.5
jumpsuits,regular,EUR_42,96.33802771599463,98.70263771215457,14,72.5
jumpsuits,regular,EUR_42,95.60239617000715,99.81251286139633,14,72.5
jumpsuits,regular,EUR_42,95.23277099709728,99.22043865996949,14,72.5
jumpsuits,regular,EUR_42,95.27806343680216,98.98723568408094,14,72.5
jumpsuits,regular,EUR_42,95.29214112308517,99.50581169726814,14,72.5
jumpsuits,regular,EUR_44,100.42668878621349,103.1396846693892,16,72.5
jumpsuits,regular,EUR_44,99.30556916319397,101.11789750209289,16,72.5
jumpsuits,regular,EUR_44,100.87131778997974,101.4959208398721,16,72.5
jumpsuits,regular,EUR_44,100.69897991416693,101.16445213027049,16,72.5
jumpsuits,regular,EUR_44,100.63715350290119,102.10941572654431,16,72.5
jumpsuits,regular,EUR_44,99.25585327499483,101.24119281280606,16,72.5
jumpsuits,regular,EUR_44,101.50949185631808,100.8980596580611,16,72.5
jumpsuits,regular,EUR_44,100.02228329185819,102.45196869034783,16,72.5
jumpsuits,regular,EUR_44,101.3336959683856,101.83062038704986,16,72.5
jumpsuits,regular,EUR_44,98.00555513465186,103.45056202312719,16,72.5
jumpsuits,regular,EUR_44,101.65032248451213,103.05171212329407,16,72.5
jumpsuits,regular,EUR_44,99.89363294685084,100.58169078278776,16,72.5
jumpsuits,regular,EUR_44,98.13848049419512,103.40860064201006,16,72.5
jumpsuits,regular,EUR_44,98.34675846258243,103.08554474952311,16,72.5
jumpsuits,regular,EUR_44,100.72218359404074,103.08907876441405,16,72.5
jumpsuits,regular,EUR_44,101.98866340702683,103.31324162437555,16,72.5
jumpsuits,regular,EUR_44,99.81555002123336,101.3606382264274,16,72.5
jumpsuits,regular,EUR_44,101.56230164556939,100.57498261837752,16,72.5
jumpsuits,regular,EUR_44,101.57517751033208,102.61167244860515,16,72.5
jumpsuits,regular,EUR_44,101.35138914416599,102.90994270550262,16,72.5
jumpsuits,regular,EUR_44,98.28155659093161,100.59756289278712,16,72.5
jumpsuits,regular,EUR_44,99.67308483795372,102.57671112090557,16,72.5
jumpsuits,regular,EUR_44,101.62959835697698,103.22426511230123,16,72.5
jumpsuits,regular,EUR_44,100.76110389970715,101.7849030732725,16,72.5
jumpsuits,regular,EUR_44,100.73671352394553,101.7704977473327,16,72.5
jumpsuits,regular,EUR_44,99.67896350047361,103.05442908734925,16,72.5
jumpsuits,regular,EUR_44,100.88771318072489,100.85033113059986,16,72.5
jumpsuits,regular,EUR_44,101.90334160457031,101.43750380205353,16,72.5
jumpsuits,regular,EUR_44,98.04800048928946,100.92802827802856,16,72.5
jumpsuits,regular,EUR_44,98.06804750181996,103.07357987885605,16,72.5
jumpsuits,regular,EUR_44,98.46627796216137,100.72095064542705,16,72.5
jumpsuits,regular,EUR_44,98.47806120108827,101.90396449533769,16,72.5
jumpsuits,regular,EUR_44,98.76286889443328,102.97418336146734,16,72.5
jumpsuits,regular,EUR_44,99.43068248413454,102.19220015225177,16,72.5
jumpsuits,regular,EUR_44,98.23639438457937,101.56444694049642,16,72.5
jumpsuits,regular,EUR_44,98.08431495971756,103.01231977137131,16,72.5
jumpsuits,regular,EUR_44,99.02938869315818,100.77954564387016,16,72.5
jumpsuits,regular,EUR_44,100.8874256595405,100.54538747603084,16,72.5
jumpsuits,regular,EUR_44,101.87271656356536,102.03405615864817,16,72.5
jumpsuits,regular,EUR_44,98.73924537648068,102.29811331273883,16,72.5
jumpsuits,regular,EUR_44,100.09581948427424,102.0202435182676,16,72.5
jumpsuits,regular,EUR_44,99.83473641215959,101.02198550301301,16,72.5
jumpsuits,regular,EUR_44,101.91593974535152,100.81427511760795,16,72.5
jumpsuits,regular,EUR_44,98.26101061272288,102.10089319336862,16,72.5
jumpsuits,regular,EUR_44,100.17209610076398,103.27148254533004,16,72.5
jumpsuits,regular,EUR_44,98.47785774049811,102.73926732873784,16,72.5
jumpsuits,regular,EUR_44,99.1763866952899,102.2553908546623,16,72.5
jumpsuits,regular,EUR_44,98.68606346026561,102.66768065700198,16,72.5
jumpsuits,regular,EUR_44,101.92279973896211,103.44804336811407,16,72.5
jumpsuits,regular,EUR_44,99.94313088513019,102.55944980739669,16,72.5
jumpsuits,regular,EUR_44,99.25349641772486,102.62228384279797,16,72.5
jumpsuits,regular,EUR_44,99.50785651605467,100.99248727973307,16,72.5
jumpsuits,regular,EUR_44,100.32121581072536,101.23456081034585,16,72.5
jumpsuits,regular,EUR_44,98.9050253238241,103.03523142944155,16,72.5
jumpsuits,regular,EUR_44,101.52904002230454,102.73306268783888,16,72.5
jumpsuits,regular,EUR_44,98.58209740001165,102.150295653707,16,72.5
jumpsuits,regular,EUR_44,99.28349796984901,103.3179009834964,16,72.5
jumpsuits,regular,EUR_44,100.70968385761738,101.21105071881935,16,72.5
jumpsuits,regular,EUR_44,98.64517849383502,103.40271957927087,16,72.5
jumpsuits,regular,EUR_44,98.49601600965808,101.87840685495735,16,72.5
jumpsuits,regular,EUR_44,100.54607451865724,101.17910778804954,16,72.5
jumpsuits,regular,EUR_44,101.66600404445158,102.67709682908827,16,72.5
jumpsuits,regular,EUR_44,100.89401325285722,102.87329898634258,16,72.5
jumpsuits,regular,EUR_44,100.78349913769654,100.7907685371124,16,72.5
jumpsuits,regular,EUR_44,98.37676940274129,100.59044342947065,16,72.5
jumpsuits,regular,EUR_44,99.75935355853527,103.30926386619235,16,72.5
jumpsuits,regular,EUR_44,101.88747261818374,102.44609697706119,16,72.5
jumpsuits,regular,EUR_44,98.38148885606314,100.81869938777352,16,72.5
jumpsuits,regular,EUR_44,101.50858204950114,100.98288832308297,16,72.5
jumpsuits,regular,EUR_44,98.17023047795716,100.5398981509253,16,72.5
jumpsuits,regular,EUR_44,99.36859552199331,101.9123412162779,16,72.5
jumpsuits,regular,EUR_44,100.46272794394102,102.27851710570263,16,72.5
jumpsuits,regular,EUR_44,98.31901388447446,101.40103169845469,16,72.5
jumpsuits,regular,EUR_44,99.89217199538177,102.06811070400917,16,72.5
jumpsuits,regular,EUR_44,100.17576379173185,102.20359837226457,16,72.5
jumpsuits,regular,EUR_44,99.16729360302207,101.85578036751791,16,72.5
jumpsuits,regular,EUR_44,100.35389765598084,101.90951067696741,16,72.5
jumpsuits,regular,EUR_44,100.42100376565156,102.94395466040696,16,72.5
jumpsuits,regular,EUR_44,98.63043450582936,101.43413781691413,16,72.5
jumpsuits,regular,EUR_44,98.04240650054456,101.8449215411803,16,72.5
jumpsuits,regular,EUR_44,100.58070767085826,102.84124269751946,16,72.5
jumpsuits,regular,EUR_44,101.05424714966851,100.98139636768477,16,72.5
jumpsuits,regular,EUR_44,99.03329242849144,101.46474728745515,16,72.5
jumpsuits,regular,EUR_44,100.41380392538117,100.94008502348954,16,72.5
jumpsuits,regular,EUR_44,101.26642460396629,102.38857933335021,16,72.5
jumpsuits,regular,EUR_44,100.47809745747634,101.80709524603951,16,72.5
jumpsuits,regular,EUR_44,100.23555948122433,102.30771751629973,16,72.5
jumpsuits,regular,EUR_44,98.90354335067077,101.61947770962672,16,72.5
jumpsuits,regular,EUR_44,101.80708570025105,102.9793748484422,16,72.5
jumpsuits,regular,EUR_44,98.45010199007022,102.13100250414448,16,72.5
jumpsuits,regular,EUR_44,99.39527503996597,101.65785114179339,16,72.5
jumpsuits,regular,EUR_44,98.08498645984787,102.76982288949421,16,72.5
jumpsuits,regular,EUR_44,101.55961381944306,100.72766614721202,16,72.5
jumpsuits,regular,EUR_44,101.49031499428825,100.63961115947403,16,72.5
jumpsuits,regular,EUR_44,99.95286377201417,101.46253711649501,16,72.5
jumpsuits,regular,EUR_44,101.58040157120274,102.05276072513674,16,72.5
jumpsuits,regular,EUR_44,99.0527109291246,100.81454386176965,16,72.5
jumpsuits,regular,EUR_44,101.53712773610762,100.89492462866522,16,72.5
jumpsuits,regular,EUR_44,98.071320202786,103.33438250259995,16,72.5
jumpsuits,regular,EUR_44,101.75235421671984,100.59788389303174,16,72.5
jumpsuits,regular,EUR_46,104.18620973842975,104.99047100415191,18,72.0
jumpsuits,regular,EUR_46,104.98086462758087,107.12160476791016,18,72.0
jumpsuits,regular,EUR_46,105.6477713130861,104.70262564760456,18,72.0
jumpsuits,regular,EUR_46,103.79448767769975,103.7232837434081,18,72.0
jumpsuits,regular,EUR_46,102.34495642382718,106.42996470662723,18,72.0
jumpsuits,regular,EUR_46,102.27422827986747,106.25000284523713,18,72.0
jumpsuits,regular,EUR_46,105.45287559702375,105.4327905915177,18,72.0
jumpsuits,regular,EUR_46,102.00241537058875,104.7993410788406,18,72.0
jumpsuits,regular,EUR_46,103.16718034403132,103.8738949900936,18,72.0
jumpsuits,regular,EUR_46,104.14750256215082,103.69042305703101,18,72.0
jumpsuits,regular,EUR_46,102.34290210835178,105.18456255948047,18,72.0
jumpsuits,regular,EUR_46,104.75034760339783,105.37548599155974,18,72.0
jumpsuits,regular,EUR_46,102.80748309735107,105.58947490467123,18,72.0
jumpsuits,regular,EUR_46,103.36705536735923,105.41104953379283,18,72.0
jumpsuits,regular,EUR_46,102.657512768426,104.70334572838006,18,72.0
jumpsuits,regular,EUR_46,103.52737965301604,106.40846063351444,18,72.0
jumpsuits,regular,EUR_46,106.93037770292915,106.69032567066134,18,72.0
jumpsuits,regular,EUR_46,105.54546626294224,103.60266306414192,18,72.0
jumpsuits,regular,EUR_46,104.6960497610288,104.17216060676537,18,72.0
jumpsuits,regular,EUR_46,102.07543701792825,107.12609319789173,18,72.0
jumpsuits,regular,EUR_46,106.58975725018034,105.23078983093274,18,72.0
jumpsuits,regular,EUR_46,104.43139100017838,106.33236564471107,18,72.0
jumpsuits,regular,EUR_46,106.14884968571425,105.94968952078737,18,72.0
jumpsuits,regular,EUR_46,106.74168001316035,104.71969112711975,18,72.0
jumpsuits,regular,EUR_46,102.43204934850093,104.94866293048153,18,72.0
jumpsuits,regular,EUR_46,103.70657911613156,104.22780757918144,18,72.0
jumpsuits,regular,EUR_46,105.80314132009622,105.21219943124858,18,72.0
jumpsuits,regular,EUR_46,102.82605295507986,103.6621517198642,18,72.0
jumpsuits,regular,EUR_46,104.82808559356211,107.0357677457168,18,72.0
jumpsuits,regular,EUR_46,105.64833522326195,106.4135369911451,18,72.0
jumpsuits,regular,EUR_46,102.90220695609513,106.06190137891899,18,72.0
jumpsuits,regular,EUR_46,106.81404433507191,104.7222342236526,18,72.0
jumpsuits,regular,EUR_46,102.62742317529474,106.75080339162511,18,72.0
jumpsuits,regular,EUR_46,103.89386524548426,103.59601910633376,18,72.0
