category,style,size,chest_cm,waist_cm,low_hip_cm
tops,regular,L,98.25317400202371,83.26202609987125,105.81933378959337
tops,regular,L,106.64126184086153,85.4311046499037,103.05714762792643
tops,regular,L,102.30623110682026,85.15813908355061,105.89700981240995
tops,regular,L,101.79173560013218,83.94072048720544,106.77390487433058
tops,regular,L,105.22633310378033,92.53008247984711,104.09257868074681
tops,regular,L,105.92878335778468,91.10182011188584,107.19251384852367
tops,regular,L,101.79403537120689,92.35986624258261,104.45934738329161
tops,regular,L,98.5576102250459,92.7214403505279,106.79442869377482
tops,regular,L,105.58644682386898,86.53927552918384,105.89269420013967
tops,regular,L,103.8175662861428,89.21370888062697,102.2117167965699
tops,regular,L,104.11391660939965,90.06214532627348,100.96120418757292
tops,regular,L,99.06330962566155,84.76579474369191,102.32014441875411
tops,regular,L,103.25683596637262,85.06751241316952,107.28556487995638
tops,regular,L,101.30212981490511,89.26001226911005,105.04432913709758
tops,regular,L,102.98525884678206,86.51305304127504,102.35411961964066
tops,regular,L,106.06704842695886,86.63518770475456,101.45671613469422
tops,regular,L,102.87143084907721,90.07832622518414,101.21824654966223
tops,regular,L,100.3218888133209,92.06788204214227,103.77046595258582
tops,regular,L,106.60747235703386,90.02798373919177,104.04132323761608
tops,regular,L,100.75350829818414,85.94068458827203,103.96246136522072
tops,regular,L,99.47607782297051,83.72148920196545,104.67182382612884
tops,regular,L,106.79313668231205,86.87864464846106,102.22294324210279
tops,regular,L,106.87648611114429,89.33576360637184,101.10750098398228
tops,regular,L,101.89045179388667,87.77096632126859,106.85817544975488
tops,regular,L,99.01010165975417,86.83065880086917,106.85738830609486
tops,regular,L,98.71067117443047,86.89930168598319,101.84732664558234
tops,regular,L,98.47773398886119,87.95631228366337,105.92292915792055
tops,regular,L,103.6995249207072,84.54571065866928,105.12506792202699
tops,regular,L,99.09659875584416,83.08539007158207,101.11817227499999
tops,regular,L,102.19158006200387,85.31224353949756,100.54566297297939
tops,regular,L,103.59706252659139,92.7555086171057,103.83474612499784
tops,regular,L,101.9069240129703,86.01371461356284,102.56827511824558
tops,regular,L,100.00899643243604,89.09505194082928,106.56923695840143
tops,regular,L,104.91688264781641,91.33177596471701,103.44146241798539
tops,regular,L,105.47437340096637,83.94891453084885,105.4871053019037
tops,regular,L,98.29329183120383,89.28186042132725,104.71740213737985
tops,regular,L,106.09528291969701,87.1559683802557,101.4672503011842
tops,regular,L,103.08095589353951,88.8259799376644,102.86472776082861
tops,regular,L,102.90714917120202,84.3159993024824,102.25387824106197
tops,regular,L,102.045712692267,90.2340246567985,106.22514112868573
tops,regular,L,99.1111094474491,85.26484804599065,106.52831806830372
tops,regular,L,105.58153570738133,82.8896506180044,103.86166962020253
tops,regular,L,101.57957577880576,82.98576581294392,107.31306478905513
tops,regular,L,99.42414546756304,86.34684561727397,106.08691876326682
tops,regular,L,101.49833835039747,92.58511287643267,103.16505824797105
tops,regular,L,104.63168678605781,92.3195872888373,105.9475105609088
tops,regular,L,99.26652798622992,86.33633648803605,101.81206250120628
tops,regular,L,105.70630434920295,84.54429694290278,103.45953253498953
tops,regular,L,98.91139223504408,83.0122055424455,106.48106936477035
tops,regular,L,98.1381718915721,90.43243697909818,102.55360891758339
tops,regular,L,103.36515407562938,91.43719630717116,103.55538151609325
tops,regular,L,104.06003586695655,88.5015311115937,107.19362740837428
tops,regular,L,98.07680069891214,84.35435239473567,100.85554302262159
tops,regular,L,98.00441399333764,84.78186154879135,105.97972818895289
tops,regular,L,101.26387676756235,88.60171617624118,101.51095390067788
tops,regular,L,100.85898838115365,90.43740175629992,106.08395544725701
tops,regular,L,105.64828240774183,87.43610703276546,106.8867421314579
tops,regular,L,103.20886270848027,83.6302142072819,106.4624396390692
tops,regular,L,106.10155761959595,89.35702378463513,102.85420950496861
tops,regular,L,101.93360601779969,83.52228204218807,102.12513965123509
tops,regular,L,106.25273937120122,87.23986676329756,103.0371970222428
tops,regular,L,100.29213678598036,89.77345811879702,102.4658659793982
tops,regular,L,101.15678857149439,90.82118647262385,101.29751639302457
tops,regular,L,102.36394879688802,88.84788256958015,105.48082342863454
tops,regular,L,105.59608657144835,83.60930366471206,103.69476124839524
tops,regular,L,106.44514744732886,86.4185723981765,101.80875306549989
tops,regular,L,106.91813313474779,83.21424348598298,103.46535964431011
tops,regular,L,102.71590137855397,89.74368131930802,104.85447511647978
tops,regular,L,99.85038499517313,85.98928912794153,101.96374908118486
tops,regular,L,104.02038668304859,87.25708368820122,105.73108723982959
tops,regular,L,102.32026739244593,90.76505461884022,106.17686760204403
tops,regular,L,101.75201391284264,86.19996015749898,105.88488231800777
tops,regular,L,101.17968472183902,88.26328898044503,106.95264955378146
tops,regular,L,105.82541331781847,83.32563255551966,105.51239528705503
tops,regular,XL,118.20960750228357,96.03023876140082,112.31640052969985
tops,regular,XL,115.8457697362275,99.0044196943935,108.4744317276828
tops,regular,XL,111.4757268702277,96.34027561633333,108.80122719977751
tops,regular,XL,108.65988406639542,101.16734609156225,109.56081645348442
tops,regular,XL,110.43417024878845,94.01563445210573,109.49554641450258
tops,regular,XL,116.27326166142194,99.35759320018457,115.26675328840197
tops,regular,XL,110.47445973615372,103.33202423650094,112.54340094191618
tops,regular,XL,108.10433057984464,97.87980460969908,108.32639158802817
tops,regular,XL,117.10839521439036,104.15273081754326,112.22168191730661
tops,regular,XL,112.12635763695044,102.27235965002474,107.65548722847686
tops,regular,XL,118.89728114149098,100.76718806292052,115.68435261777607
tops,regular,XL,111.12176845157832,98.23669331375224,115.05733627896946
tops,regular,XL,111.63947376513904,97.1042688449639,108.55378565367094
tops,regular,XL,118.71468372707025,94.63257722064557,109.89182986122717
tops,regular,XL,114.02466125492802,104.66251496724979,113.72891170172345
tops,regular,XL,108.65656852004706,102.85564530168763,114.18091809505515
tops,regular,XL,111.52666517685569,103.56189284385596,111.3144018427214
tops,regular,XL,115.79465275543902,94.60545957439396,113.3367112790307
tops,regular,XL,117.48233961171468,103.44499476850451,115.4848162659856
tops,regular,XL,117.31550279012157,95.09553290643085,111.62339468009256
tops,regular,XL,109.45935507673713,99.53191364685162,107.8786088681872
tops,regular,XL,109.44495627718226,102.73147341621274,114.20534418821222
tops,regular,XL,113.93601831923917,102.23935747210756,109.19542974981907
tops,regular,XL,115.03819625894377,93.84696502561951,109.99509744001796
tops,regular,XL,108.27121882474509,98.39447869463147,112.24606506231963
tops,regular,XL,117.69565798508994,96.55947236754375,111.93482782730202
tops,regular,XL,114.23536864851359,93.24082164370314,110.65660581409752
tops,regular,XL,107.68219077598731,94.52006675670535,115.10094643088021
tops,regular,XL,118.41273827410575,101.68676249184257,111.06929160652867
tops,regular,XL,109.83350068189259,98.59236290938902,113.31139604195518
tops,regular,XL,110.18240588207846,96.30855235666591,111.1061498705369
tops,regular,XL,112.10977714640087,95.87332987155514,110.96432171268278
tops,regular,XL,118.35641790399592,99.0092948266304,117.31975246509255
tops,regular,XL,117.98247240402961,101.52553641539055,107.89068174781198
tops,regular,XL,114.30205915588536,94.93928069726347,117.35002276522289
tops,regular,XL,114.19809926644425,99.4018902597701,110.66402844602736
tops,regular,XL,107.76114143896234,97.93961391526983,111.72840080181749
tops,regular,XL,112.00519060418239,103.89217669361976,111.3608176016157
tops,regular,XL,118.34893709364641,102.67626268072833,110.23604535954149
tops,regular,XL,115.98041763469685,104.54381838282484,110.69283664176655
tops,regular,XL,116.45468581863037,96.80947418258162,109.00861922252778
tops,regular,XL,118.07641629903529,96.63131478708668,113.61819519842525
tops,regular,XL,107.25917027790614,103.7256714543235,111.02046773844936
tops,regular,XL,116.73197601675348,103.13621093989809,111.04667412279254
tops,regular,XL,112.19145550625205,96.85143219525693,110.98565864088872
tops,regular,XL,110.85260869354474,93.94642905579225,114.98965862107724
tops,regular,XL,107.19729750856575,99.22092747299318,111.39888798284359
tops,regular,XL,110.97989680814779,104.52705718422507,107.72045495833117
tops,regular,XL,108.3839863725454,104.22674902978088,112.37413418020485
tops,regular,XL,113.7839841404934,102.75007674499525,117.36637564249766
tops,regular,XL,118.17419336922508,99.48252956935319,108.81417391077107
tops,regular,XL,112.44219869450023,93.92871668211527,113.73309973852645
tops,regular,XL,114.5358131152003,100.70157808217805,111.57195928163048
tops,regular,XL,108.14359129594453,98.22952181649481,116.48966749644566
tops,regular,XL,114.16427927828674,96.84530944797592,115.80186784423162
tops,regular,XL,109.70294740807924,101.74255678155596,110.90629631484249
tops,regular,XL,113.34832137112964,103.10034146245505,117.13382154363033
tops,regular,XL,111.58692438109951,97.5992886200042,117.11972152063896
tops,regular,XL,114.13980515287115,103.47667392912706,111.16657154688573
tops,regular,XL,116.81388798615717,98.47933636751118,115.47150941524625
tops,regular,XL,109.16859522973682,97.24686121348428,111.78428554011923
tops,regular,XL,118.18600267691605,94.92147889349457,111.84608514265058
tops,regular,XL,109.7297182914603,95.72460697682502,108.63877737861958
tops,regular,XL,112.59769198623347,99.27487877132612,110.72883182710443
tops,regular,XL,112.69238412432736,100.80888949346821,108.13074490358224
tops,regular,XL,116.94887431691316,99.65068957554736,116.21061484878874
tops,regular,XL,117.55249179587983,102.44903682756157,108.5871090718991
tops,regular,XL,118.5269130652033,95.42880195057637,115.79957303116126
tops,regular,XL,111.91580213423825,103.2200878403299,110.19832563877169
tops,regular,XL,109.0118524093996,97.60169830417804,113.19560344236106
tops,regular,XL,109.08765468544156,94.46275617259128,116.25993635488763
tops,regular,XL,113.30116200746521,104.36089602377885,110.92606718380421
tops,regular,XL,108.83525719908178,99.92458879256799,115.70169895801001
tops,regular,XL,118.20415778826758,96.4481583526562,113.73993733122165
tops,regular,XL,111.0545250059034,100.19819514324834,113.99235627010242
tops,regular,XL,112.27266872926425,102.21498651366562,110.36318083127624
tops,regular,XL,112.00882391229604,96.81324949387808,110.31445541003254
tops,regular,XL,112.79625206075308,96.6940816821567,114.99608053166756
tops,regular,XL,109.82404130283554,93.41408303266063,115.64394176638268
tops,regular,XL,107.00650647841924,99.87922426513785,111.3978119660636
tops,regular,XL,111.61959004687729,94.98080938948823,109.64954507103597
tops,regular,XL,115.21586466662744,100.99472288703821,116.66443963593989
tops,regular,XL,116.55216481352774,100.05014577787405,112.02764956207182
tops,regular,XL,117.36274675659628,100.14083245224897,111.53448871876633
tops,regular,XL,110.51977518250412,97.24263247403599,110.93294863810188
tops,regular,XL,109.17610971091626,101.3474693791589,108.06585579603673
tops,regular,XL,117.20746022432536,97.84108266008134,110.02210836205352
tops,regular,XL,112.51730869419787,100.90516397217704,116.25452447057852
tops,regular,XL,116.56597551117198,100.63877090080392,117.36123691811255
tops,regular,XL,117.9039944128487,104.14201102203643,116.27405770888093
tops,regular,XL,115.22784814573706,94.25516910886984,109.48926864892718
tops,regular,XL,113.8889914777864,98.99378137115971,111.24318778653343
tops,regular,XL,118.82028682396371,102.90797922304843,109.80892462251775
tops,regular,XL,113.8280108748071,103.0674536957289,117.28951535621734
tops,regular,XL,117.76696945538512,102.07097977471086,110.9706785337318
tops,regular,XL,118.1186456275299,104.69581912184067,111.0022222918959
tops,regular,XL,109.0743041069159,94.72631527190443,109.29313919569601
tops,regular,XL,111.18618801451254,95.49096473010974,108.82930753582106
tops,regular,XL,118.87849999140937,94.81477596068464,116.94350670030896
tops,regular,XL,116.73562311525647,96.29634012272976,114.7234136571336
tops,regular,XXL,130.21103031078098,112.30475041359716,118.89883836648349
tops,regular,XXL,128.10131090656935,113.60410817697229,119.29831088783942
tops,regular,XXL,124.51823502179006,109.89506144986863,121.48142922200633
tops,regular,XXL,130.1910009114749,114.48277516859828,121.46796439846247
tops,regular,XXL,123.91730517872891,114.62798489374416,118.21133358958873
tops,regular,XXL,126.81538463673505,108.79418057641966,121.65458217331194
tops,regular,XXL,129.55156242851876,112.73433955579819,123.96959730698606
tops,regular,XXL,129.78908212420097,109.2039410587054,124.26277761287015
tops,regular,XXL,125.9584370664985,113.26215524213922,126.67747896009053
tops,regular,XXL,119.54662387402759,107.16774698116527,127.33645275196396
tops,regular,XXL,122.97477479391259,115.53596707943169,125.54409558498928
tops,regular,XXL,128.23686405442754,107.80535088494229,124.78019197118059
tops,regular,XXL,128.61986767367347,116.98955523865061,123.02258789392219
tops,regular,XXL,125.27487570389727,112.3309515714281,120.71695709390248
tops,regular,XXL,121.3872735441429,112.85005386663215,119.07682450853419
tops,regular,XXL,128.33250839561245,112.1144348286513,118.95228903717963
tops,regular,XXL,130.0156927411057,114.33394005597862,122.42345430248054
tops,regular,XXL,126.57548222400042,105.48956871762034,120.92762032898388
tops,regular,XXL,123.75672332497119,110.1877020814719,121.47271052272897
tops,regular,XXL,127.39074245934658,114.26727962264609,119.97345939261946
tops,regular,XXL,120.81899339239088,106.082878505009,125.21352306656306
tops,regular,XXL,120.7659233535972,115.52280530850867,126.28779240956278
tops,regular,XXL,126.61069803812025,105.3428322624916,125.71808341464919
tops,regular,XXL,125.74272673193661,106.97229745827781,127.39065803497991
tops,regular,XXL,124.8965643378285,116.09904922344734,127.07757285860993
tops,regular,XXL,120.12516857704925,106.12709839846762,125.9433246523444
tops,regular,XXL,123.4251476876305,105.96278924211691,122.39820871451276
tops,regular,XXL,122.5594508252076,107.29838597700724,121.90303380346323
tops,regular,XXL,130.53478476887855,109.41859555964912,123.05410680665571
tops,regular,XXL,123.4394627323167,117.32220276236639,119.28368605546382
tops,regular,XXL,121.21740191961638,110.9974468212556,126.48497418323345
tops,regular,XXL,130.12968276282584,107.06307673321287,120.45957321636405
tops,regular,XXL,122.55886005426572,116.43165852707656,120.87844960801114
tops,regular,XXL,122.9006108777835,106.6419746377492,118.84502702494419
tops,regular,XXL,128.16433863714437,107.79064705745786,118.00050678590752
tops,regular,XXL,121.64361789374438,113.18223995525175,120.9877703209323
tops,regular,XXL,127.67121803222392,114.03938486919802,127.99971205332619
tops,regular,XXL,121.74229205195381,114.06210416352954,120.75272235029712
tops,regular,XXL,121.01307582095389,114.69208424177233,122.52354024325842
tops,regular,XXL,119.44829283164654,108.61259092880529,125.88912234251137
tops,regular,XXL,126.43021575092752,112.47623359835498,125.05288965589516
tops,regular,XXL,120.78025282847621,117.28175859342747,125.02979930294927
tops,regular,XXL,129.46963443969992,107.00630859311471,121.43898680700578
tops,regular,XXL,129.48968896691906,110.90897761721904,125.87375478217378
tops,regular,XXL,126.57965419696052,114.40263024716405,127.64757075290774
tops,regular,XXL,129.91850524096145,116.26000987445279,117.90422733249262
tops,regular,XXL,123.25255962453424,108.05067382097111,120.9134003239276
tops,regular,XXL,126.38293727981879,114.84694103497787,122.51896239587902
tops,regular,XXL,125.27800439729302,117.26321221263534,117.62532857535642
tops,regular,XXL,120.18217592685205,115.81296684286971,120.51181635439659
tops,regular,XXL,125.2699825819696,111.75122044179994,123.91327743831968
tops,regular,XXL,129.25603711980105,109.70509645624216,127.29976289959103
tops,regular,XXL,129.24385861897068,116.60403951649907,119.42948657581563
tops,regular,XXL,127.91876134016569,107.69106899849758,123.00836389531582
tops,regular,XXL,119.83841662280203,106.30143589594041,124.71952338973654
tops,regular,XXL,128.25014533230888,105.62262759488773,118.93976323951968
tops,regular,XXL,124.05892170159727,107.83050873957374,126.8433976758706
tops,regular,XXL,125.18556262664616,112.26246903835673,123.09869880135273
tops,regular,XXL,120.10471564009606,116.825592830314,120.83615843676623
tops,regular,XXL,121.22231288472348,114.95182472145605,125.55390345375417
tops,regular,XXL,119.5174243254892,107.52708256736243,118.52389366591824
tops,regular,XXL,120.2397316099857,111.21634673248073,121.2288189687828
tops,regular,XXL,120.45740275329747,108.70925416158326,118.84772764568669
tops,regular,XXL,129.06808578787994,113.89283993372514,124.3081648332807
tops,regular,XXL,124.42824802713754,114.32666280137312,126.46958163028079
tops,regular,XXL,124.49757646554771,115.50179173100985,118.19951406203486
tops,regular,XXL,130.99411069760978,113.32248694130985,122.03974668460219
tops,regular,XXL,120.73248514986234,113.55986455180371,127.29308911496541
tops,regular,XXL,124.154719534027,109.07420240457893,119.32044230572598
tops,regular,XXL,121.50578256449305,112.20064382426835,124.48562008758711
tops,regular,XXL,119.09916589835298,110.09144299221299,127.75080143242391
tops,regular,XXL,128.86242854307196,113.74274735481518,120.53151265294366
tops,regular,XXL,123.37078026022783,107.3099885271569,118.98399255164941
tops,regular,XXL,129.16386882049784,108.75435040432994,120.86147155151919
tops,regular,XXL,128.23772601111756,105.85847240458156,126.28271545207552
tops,regular,XXL,127.59287905678184,113.82210680970965,127.19895804111476
tops,regular,XXL,126.38502769206256,105.97454948652815,119.75905477605438
tops,regular,XXL,121.88816891479874,106.66413762446743,120.80940893365558
tops,regular,XXL,119.76957425185742,113.26642774919719,126.80404728159671
tops,regular,XXL,121.22387334533151,110.01453027747804,125.58245401415056
tops,regular,XXL,127.86489876374635,112.17701672011763,126.33386852527181
tops,regular,XXL,124.46196528089105,115.91198654882353,122.76281864187662
tops,regular,XXL,119.86630742385681,115.83305374867496,120.88335475192142
tops,regular,XXL,128.42037479663026,105.62587595098078,119.13386658735006
tops,regular,XXL,128.98913738172254,108.59884364032794,118.19386413161011
tops,regular,XXL,130.8139150330194,116.60058347575917,120.1420999028302
tops,regular,XXL,126.05634589584099,112.55444378505396,117.91523942536752
tops,regular,XXL,127.06998171084767,109.57267375820916,125.89447246561573
tops,regular,XXL,127.42459060395593,108.98027295025253,121.28450073816795
tops,regular,XXL,124.84282335604458,116.8816597817901,124.633333207062
tops,regular,XXL,130.37777858839763,114.79217904956053,126.5708333371516
tops,regular,XXL,127.5597830127427,106.61748335496863,118.97831852926535
tops,regular,XXL,119.87982537764545,107.03886969342977,126.61221639563244
tops,regular,XXL,122.47204540113216,115.67183196140991,122.71789260728465
tops,regular,XXL,129.7957771684691,110.63328016756849,123.56449191817845
tops,regular,XXL,126.64310357488061,116.20659014726405,121.94048893071361
tops,regular,XXL,123.07951894344006,107.43682306532189,121.35961688687367
tops,regular,XXL,128.20681763456594,109.92300323047318,121.30352644646116
tops,regular,XXL,119.80991743959015,110.59547754811757,124.34928915023261
tops,regular,XXL,127.71090652980217,112.76733897818443,126.59822403287056
tops,regular,3XL,131.55709798589263,122.98139049518825,129.48083779345268
tops,regular,3XL,138.57550900372524,122.01667881914325,130.99028924406082
tops,regular,3XL,133.64283552795865,117.6136710342327,128.9229996656456
tops,regular,3XL,139.16213740680124,126.65964815539385,139.96985252926004
tops,regular,3XL,134.84443489064415,118.02170988684934,139.51174730787363
tops,regular,3XL,134.19875768586024,118.86861184953793,132.83367853445486
tops,regular,3XL,134.94381395864755,131.10166966660194,137.47464960742406
tops,regular,3XL,134.1736193983279,130.32097685490228,133.76476828844017
tops,regular,3XL,134.9268248992789,122.93573580999777,131.40765696353512
tops,regular,3XL,137.89878070630564,130.63257148929432,139.2827342321091
tops,regular,3XL,134.22124064305703,119.4145352214189,139.77992560561816
tops,regular,3XL,132.90159787597014,124.66432555052734,137.12196262394446
tops,regular,3XL,132.83954033846206,122.27844400158577,136.2442263540789
tops,regular,3XL,141.10650050643707,117.97253692227955,134.29811855020802
tops,regular,3XL,139.87730520103037,127.17081463213609,136.5832368826247
tops,regular,3XL,137.90411467119304,117.98875733234662,133.770813629213
tops,regular,3XL,139.60886007792192,122.66735174663377,128.01391388721402
tops,regular,3XL,136.5470583608063,118.37031687054855,133.4921426333877
tops,regular,3XL,141.17692672308016,117.87523421938802,132.09334631795542
tops,regular,3XL,134.22460893371465,119.02636126169575,130.09256355126584
tops,regular,3XL,133.40587755631472,125.33732705615002,135.5428254547468
tops,regular,3XL,138.3970446180394,118.80381848232508,135.3954978864474
tops,regular,3XL,136.9084549677777,122.6610349812473,137.88895227313054
tops,regular,3XL,138.41811865947625,119.92103353378458,131.57141867785145
tops,regular,3XL,137.52319367538962,121.43831806906526,132.44251135253123
tops,regular,3XL,140.51882286640216,127.47819459588335,136.04250292172603
tops,regular,3XL,142.30125606868916,119.30950648647742,128.763259727924
tops,regular,3XL,138.73635538345897,129.1538345811434,131.98248133937147
tops,regular,3XL,139.97618876832055,128.33178324609375,128.31681931158894
tops,regular,3XL,131.99546396105396,123.57614941412251,137.39062008075393
tops,regular,3XL,134.95305777335213,126.06260898548898,137.7927898630579
tops,regular,3XL,131.55920987446683,118.48666328971215,138.38160514131567
tops,regular,3XL,132.53155157011892,121.10970029916487,135.42503620730548
tops,regular,3XL,131.11709725618664,129.61992255040548,136.27043514700586
tops,regular,3XL,139.95971610314973,125.95577956006915,135.04227729460206
tops,regular,3XL,142.7557882012728,119.88429133883064,133.49981097652966
tops,regular,3XL,131.30046786444942,118.64521481098267,139.3474179172698
tops,regular,3XL,138.40008832946256,125.77700503161091,134.15067499713692
tops,regular,3XL,133.25147540994092,126.62920173556898,129.30920742701406
tops,regular,3XL,138.24574427653465,127.49663425361292,139.6928369249804
tops,regular,3XL,142.66373526282584,126.9618817011821,139.85939902194045
tops,regular,3XL,136.30796107421347,117.50961548391805,135.62680806522107
tops,regular,3XL,142.24112997088315,123.38389160033387,135.90199857667508
tops,regular,3XL,139.4993264573975,121.54266793769722,132.7734701644053
tops,regular,3XL,134.74212840012078,122.88015060407537,139.80861260009635
tops,regular,3XL,132.92403438010987,129.86805334982722,133.98630834414166
tops,regular,3XL,140.46388795701057,124.0285488640836,134.42725378743413
tops,regular,3XL,136.61357790687796,122.38938051275667,130.04128728814035
tops,regular,3XL,142.02487922038821,126.03945482433349,128.06770298990617
tops,regular,3XL,134.38849145094252,117.5292231794512,131.15889404362156
tops,regular,3XL,138.8497792161645,122.00083807235713,139.78780645390498
tops,regular,3XL,132.08054440344173,122.01077972545914,132.16320882095712
tops,regular,3XL,131.65799660761132,129.43976533192452,128.56449697174892
tops,regular,3XL,141.94135890366306,123.24924585491392,139.52682172808093
tops,regular,3XL,137.66783995568468,117.69544474504441,133.1901102029957
tops,regular,3XL,137.44568665055158,124.50204610912864,132.683220869678
tops,regular,3XL,133.07401836807713,123.64402559170018,135.99776502089168
tops,regular,3XL,141.78748991484272,130.79952166307473,128.15257495188575
tops,regular,3XL,136.12052924547788,126.80185622706828,128.4437436055622
tops,regular,3XL,131.57074553658177,125.68538796753677,135.45459441337331
tops,regular,3XL,142.296301059594,126.32042057172343,136.0917363001606
tops,regular,3XL,142.46982611910494,119.31258326575686,138.33628510016936
tops,regular,3XL,135.60271169570768,123.20407806298076,135.894897404659
tops,regular,3XL,131.12493110753766,118.02499678078868,137.11346472766573
tops,regular,3XL,133.38447390610088,127.50188384772167,133.08447297192134
tops,regular,3XL,132.83773661986632,120.21190192473225,129.69342815004248
tops,regular,3XL,141.07928332105107,129.07041353976365,136.61022483325095
tops,regular,3XL,132.62102207824356,130.05207249531927,135.32714653095806
tops,regular,3XL,142.8488607875594,119.21601189096897,139.4402039180431
tops,regular,3XL,132.21198826664076,118.26843097888485,138.48246549022525
tops,regular,3XL,131.47967085501705,130.72977053160835,135.30095023285506
tops,regular,3XL,139.0108080792918,122.13497956683204,131.92896927105156
tops,regular,3XL,131.51494871884557,124.53227929632591,128.3747401530997
tops,regular,3XL,132.23553963417555,118.73976217957156,131.77391563172898
tops,regular,3XL,137.18240829542285,122.93195403593326,134.76535800815105
tops,regular,3XL,135.46392940340516,129.9151988128845,132.369275991444
tops,regular,3XL,142.24692992931844,119.25137948707945,138.44468442583712
tops,regular,3XL,135.59777305537864,128.56720762480273,134.32584225335228
tops,regular,3XL,141.8953567519241,130.71896615227692,134.92807395689428
tops,regular,3XL,137.1976209004467,122.10989798442745,136.3068416979439
tops,regular,3XL,132.31567007419773,130.1879133657207,128.6716724593783
tops,regular,3XL,136.44638218499585,129.88584110214245,138.46314790613366
tops,regular,3XL,134.23736620516127,127.53462540980696,128.97039017767239
tops,regular,3XL,134.09059543287535,129.6818840941995,138.78546728692248
tops,regular,3XL,137.90061689998169,125.40220265985792,132.77298888212297
tops,regular,3XL,132.49186494171985,125.70233267195904,137.32950625509292
tops,regular,3XL,136.93118252763466,124.87761535616977,129.52917641080649
tops,regular,3XL,137.24971330890358,120.25093267252699,137.5949711325179
tops,regular,3XL,135.11811061907338,130.07253369298553,137.2764702614725
tops,regular,3XL,135.5811006726182,120.62864768221057,138.60547724214166
tops,regular,3XL,136.84242873354435,129.61827648380023,128.17443284731073
tops,regular,3XL,134.03935173103767,125.50406068914539,138.1081940597155
tops,regular,3XL,137.4474269885038,125.36023905907348,135.86520029067367
tops,regular,3XL,135.81870736957086,119.38347767851305,139.7336284798933
tops,regular,3XL,141.54568801268317,118.71294508653166,136.30747077486473
tops,regular,3XL,131.07886951631502,119.6461457472129,137.37724848636006
tops,regular,3XL,131.95782347536272,124.84586756844539,130.77136323525934
tops,regular,3XL,131.77443787577698,122.9359166073962,131.13916585772927
tops,regular,3XL,136.71971118751955,129.3323262970928,128.05690601820712
tops,regular,3XL,141.92369062285823,120.1153609567732,133.81615644384033
tops,regular,4XL,147.90671345693232,136.09622274585158,151.2298174265417
tops,regular,4XL,151.27760348603758,131.53275317469996,145.47629475631535
tops,regular,4XL,144.0253849115287,135.68717792648368,146.71679194169923
tops,regular,4XL,154.85767006291658,143.10466187577637,150.4396281764267
tops,regular,4XL,144.9663292853663,141.67248141073017,145.8102376785338
tops,regular,4XL,143.69828699213357,131.99226768881493,150.38557420537157
tops,regular,4XL,145.958736432938,134.32456798855335,149.43062208070106
tops,regular,4XL,150.37172225041573,141.755874139999,143.3943203756279
tops,regular,4XL,146.10615130923242,136.90703902217413,144.93348365352492
tops,regular,4XL,144.4771388769069,142.8289563095015,143.41693720047542
tops,regular,4XL,148.02837076222687,132.1437038159399,149.1776678137498
tops,regular,4XL,147.4543039158863,136.87303618012515,149.37232775305952
tops,regular,4XL,151.82431052972015,144.20413052028601,143.00355489012108
tops,regular,4XL,150.2189205873537,135.51202515037465,147.81546264763182
tops,regular,4XL,151.92743619454734,136.23082393361113,143.27463139756338
tops,regular,4XL,148.9524837386799,138.86564951881545,141.94763913841933
tops,regular,4XL,151.7271119204657,135.51986907558657,144.84432632248567
tops,regular,4XL,148.45867311531362,139.10532429090543,140.4028775092419
tops,regular,4XL,149.5789394844754,133.62670973195083,149.86401553566705
tops,regular,4XL,154.98002265313346,144.14742524598375,149.9675622399343
tops,regular,4XL,150.1843843927173,136.2588023969222,144.16951943306017
tops,regular,4XL,143.65546411422923,138.54440746029624,148.13416376747557
tops,regular,4XL,154.92172897357074,133.57022855272285,151.08467317013933
tops,regular,4XL,154.5201890928202,140.88037780380634,145.60588752114973
tops,regular,4XL,149.24860611844002,135.4821544978873,150.83327360040715
tops,regular,4XL,143.73301407840583,143.2959334548257,141.8754226720387
tops,regular,4XL,150.32370197943663,145.3081926978626,151.25516612282098
tops,regular,4XL,147.86082876682687,139.37135585786345,140.75058413844
tops,regular,4XL,144.23174290690687,139.51397254707618,146.46532674125393
tops,regular,4XL,146.39354242863237,133.0933901042865,149.844691771417
tops,regular,4XL,143.83422105222897,136.3725108036086,143.23483858794768
tops,regular,4XL,147.2932803774347,135.021483148242,150.28821384597754
tops,regular,4XL,143.75250895707177,140.46128662735785,141.16977232376692
tops,regular,4XL,147.9875780120593,135.09665962396255,151.04738703776056
tops,regular,4XL,154.99658941987065,143.46658088129536,145.35803730251806
tops,regular,4XL,144.48672879359222,138.1571491284563,147.84857394244776
tops,regular,4XL,154.48455211226258,133.79285440876558,151.07306117802833
tops,regular,4XL,154.07709577008703,131.5205418614361,149.1517780281201
tops,regular,4XL,154.38246452271315,142.68043328853972,148.33659946413093
tops,regular,4XL,154.79749951735533,143.4483311923784,150.7534637710936
tops,regular,4XL,153.3070008572418,138.85978873058613,146.36220212095503
tops,regular,4XL,143.67336178599058,143.8317520593001,140.18553714917843
tops,regular,4XL,151.76636273301648,143.98389332839938,140.18990743678782
tops,regular,4XL,153.09616690585827,141.91806049628707,149.0943836159861
