category,style,size,chest_cm,low_hip_cm,UK
corsets_bustiers_bandeau,regular,EUR_46,105.56640029894388,105.33206163090152,18
corsets_bustiers_bandeau,regular,EUR_46,104.06524165506939,106.01426927812706,18
corsets_bustiers_bandeau,regular,EUR_46,105.5133373928706,104.8513430210643,18
corsets_bustiers_bandeau,regular,EUR_46,102.54762129663975,107.47349839029697,18
corsets_bustiers_bandeau,regular,EUR_46,103.43149494076528,106.42860767706,18
corsets_bustiers_bandeau,regular,EUR_46,102.15384794916899,105.73243332848476,18
corsets_bustiers_bandeau,regular,EUR_46,103.87893579262753,105.10515027539964,18
corsets_bustiers_bandeau,regular,EUR_46,105.56760615499807,106.19265604261483,18
corsets_bustiers_bandeau,regular,EUR_46,104.5640889837567,104.1324960124365,18
corsets_bustiers_bandeau,regular,EUR_46,105.74075064964795,106.39002826598193,18
corsets_bustiers_bandeau,regular,EUR_46,104.7778534179544,105.87817560785643,18
corsets_bustiers_bandeau,regular,EUR_46,102.8167992172917,104.20475680246066,18
corsets_bustiers_bandeau,regular,EUR_46,106.4646179760404,105.48424222994933,18
corsets_bustiers_bandeau,regular,EUR_46,106.67391057288563,105.40960722139842,18
corsets_bustiers_bandeau,regular,EUR_46,104.94065065342186,104.83517583483679,18
corsets_bustiers_bandeau,regular,EUR_46,104.7896010536409,104.16817452674567,18
corsets_bustiers_bandeau,regular,EUR_46,103.86252829353201,105.87453906531755,18
corsets_bustiers_bandeau,regular,EUR_46,106.53448742210392,104.87950255160402,18
corsets_bustiers_bandeau,regular,EUR_46,104.1027376612383,103.67712095167472,18
corsets_bustiers_bandeau,regular,EUR_46,105.5445142782946,105.51670490763465,18
corsets_bustiers_bandeau,regular,EUR_46,106.07093364869579,103.54917500000495,18
corsets_bustiers_bandeau,regular,EUR_46,103.20103762636727,104.5583691499963,18
corsets_bustiers_bandeau,regular,EUR_46,102.7751358265394,106.83589083177768,18
corsets_bustiers_bandeau,regular,EUR_46,106.97990727589759,107.42248274575815,18
corsets_bustiers_bandeau,regular,EUR_46,103.08904872405306,105.29404350489936,18
corsets_bustiers_bandeau,regular,EUR_46,104.78762299133977,104.28666326375502,18
corsets_bustiers_bandeau,regular,EUR_46,105.70720969956444,106.11555170487163,18
corsets_bustiers_bandeau,regular,EUR_46,106.75894184678756,107.01652079211104,18
corsets_bustiers_bandeau,regular,EUR_46,104.32355503104789,106.5572718775295,18
corsets_bustiers_bandeau,regular,EUR_46,105.23265208653777,105.42478552726746,18
corsets_bustiers_bandeau,regular,EUR_46,105.2417076871062,106.46198154121427,18
corsets_bustiers_bandeau,regular,EUR_46,103.75984412258636,104.71240349055792,18
corsets_bustiers_bandeau,regular,EUR_46,105.66749634858839,103.83748193631124,18
corsets_bustiers_bandeau,regular,EUR_46,106.18351175124647,104.95852523642363,18
corsets_bustiers_bandeau,regular,EUR_46,106.63460265068538,103.77585652412434,18
corsets_bustiers_bandeau,regular,EUR_46,102.20621811935031,105.74325964518565,18
corsets_bustiers_bandeau,regular,EUR_46,102.04870994170572,106.23814688770331,18
corsets_bustiers_bandeau,regular,EUR_46,104.43276471721822,103.80154188189255,18
corsets_bustiers_bandeau,regular,EUR_46,102.3052456729332,105.98416793225731,18
corsets_bustiers_bandeau,regular,EUR_46,105.13536067159934,106.92473517466983,18
corsets_bustiers_bandeau,regular,EUR_46,104.14848059371727,106.40668400781968,18
corsets_bustiers_bandeau,regular,EUR_46,104.23320360373927,106.46454118819833,18
corsets_bustiers_bandeau,regular,EUR_46,103.40986813848717,103.64051105629395,18
corsets_bustiers_bandeau,regular,EUR_46,106.34075578168665,105.29693606118312,18
corsets_bustiers_bandeau,regular,EUR_46,106.85696938298761,106.62255936117015,18
corsets_bustiers_bandeau,regular,EUR_46,102.02499196761687,104.82195050237769,18
corsets_bustiers_bandeau,regular,EUR_46,106.21638405012553,104.68018283905384,18
corsets_bustiers_bandeau,regular,EUR_46,103.14845872607688,105.06715326229852,18
corsets_bustiers_bandeau,regular,EUR_46,105.05657860105867,104.28654171091459,18
corsets_bustiers_bandeau,regular,EUR_46,106.49010500539391,107.02174080175752,18
corsets_bustiers_bandeau,regular,EUR_46,104.53005324904728,105.89942659442306,18
corsets_bustiers_bandeau,regular,EUR_46,104.65339651700103,106.45937631635552,18
corsets_bustiers_bandeau,regular,EUR_46,105.71082154315997,105.33106930226037,18
corsets_bustiers_bandeau,regular,EUR_46,103.02566314187452,105.71247436170073,18
corsets_bustiers_bandeau,regular,EUR_46,104.14067272899862,107.4977927503281,18
corsets_bustiers_bandeau,regular,EUR_46,103.36020202446903,104.70179371539888,18
corsets_bustiers_bandeau,regular,EUR_46,106.12274995995693,104.72373533026065,18
corsets_bustiers_bandeau,regular,EUR_46,106.0117799199147,104.01302601030346,18
corsets_bustiers_bandeau,regular,EUR_46,103.35454420081187,104.00474324923024,18
corsets_bustiers_bandeau,regular,EUR_46,103.67734854186413,106.83159105941648,18
corsets_bustiers_bandeau,regular,EUR_46,106.47651674064166,106.45289019935514,18
corsets_bustiers_bandeau,regular,EUR_46,102.18376514049044,104.69770720142338,18
corsets_bustiers_bandeau,regular,EUR_46,102.11550698716164,106.1358888868664,18
corsets_bustiers_bandeau,regular,EUR_46,105.63509507579015,105.97768927220312,18
corsets_bustiers_bandeau,regular,EUR_46,103.39733702145948,104.8978486945449,18
corsets_bustiers_bandeau,regular,EUR_46,102.2823071820359,106.64096362047138,18
corsets_bustiers_bandeau,regular,EUR_46,104.69536666692203,107.44052118354622,18
corsets_bustiers_bandeau,regular,EUR_46,102.96139712668048,107.41744226309808,18
corsets_bustiers_bandeau,regular,EUR_46,104.7272767557241,105.84015691204257,18
corsets_bustiers_bandeau,regular,EUR_46,105.62975300210485,103.91882064470711,18
corsets_bustiers_bandeau,regular,EUR_46,104.54932032529364,105.17305728941882,18
corsets_bustiers_bandeau,regular,EUR_46,104.30915432683642,106.05444002344206,18
corsets_bustiers_bandeau,regular,EUR_46,104.01036432152081,104.08772468814203,18
corsets_bustiers_bandeau,regular,EUR_46,102.21473811901568,105.18376592577741,18
corsets_bustiers_bandeau,regular,EUR_46,102.23425800486864,103.5969000043586,18
corsets_bustiers_bandeau,regular,EUR_46,103.48255007418003,106.05002414361405,18
corsets_bustiers_bandeau,regular,EUR_46,104.31493788809097,103.77197279975002,18
corsets_bustiers_bandeau,regular,EUR_46,103.39374591500709,104.99069141275143,18
corsets_bustiers_bandeau,regular,EUR_46,105.13609711508961,106.48447688140305,18
corsets_bustiers_bandeau,regular,EUR_46,105.04117424890225,106.89129117469567,18
corsets_bustiers_bandeau,regular,EUR_46,106.05889379148212,106.88657829498607,18
corsets_bustiers_bandeau,regular,EUR_46,104.3447754198927,106.71857242855913,18
corsets_bustiers_bandeau,regular,EUR_46,105.02821707911858,105.8113815755062,18
corsets_bustiers_bandeau,regular,EUR_46,102.83071694150256,105.22791863216897,18
corsets_bustiers_bandeau,regular,EUR_46,102.0640488799973,105.92002024202623,18
corsets_bustiers_bandeau,regular,EUR_46,104.67360275446566,104.50045836150453,18
corsets_bustiers_bandeau,regular,EUR_46,103.7849620863864,103.56483056347949,18
corsets_bustiers_bandeau,regular,EUR_46,106.22823649426337,105.00364222966378,18
corsets_bustiers_bandeau,regular,EUR_46,104.843243950831,106.10062877600157,18
corsets_bustiers_bandeau,regular,EUR_46,106.07311697583386,104.61617089063897,18
corsets_bustiers_bandeau,regular,EUR_46,104.19964101248796,106.1210698873386,18
corsets_bustiers_bandeau,regular,EUR_46,106.61098293806292,104.57412309856996,18
corsets_bustiers_bandeau,regular,EUR_46,105.90654980944791,104.844470902136,18
corsets_bustiers_bandeau,regular,EUR_46,104.08820389033924,107.37958180391664,18
corsets_bustiers_bandeau,regular,EUR_46,104.79504088475136,104.37675769988391,18
corsets_bustiers_bandeau,regular,EUR_46,104.53512563902605,106.78391245774768,18
corsets_bustiers_bandeau,regular,EUR_46,104.76214707152076,104.74388947685878,18
corsets_bustiers_bandeau,regular,EUR_46,104.80077573397108,105.93047020740912,18
corsets_bustiers_bandeau,regular,EUR_46,104.78628004099649,105.66684645137758,18
corsets_bustiers_bandeau,regular,EUR_46,106.95571780198229,104.41769412708311,18
corsets_bustiers_bandeau,regular,EUR_48,110.08317809896131,110.23959766923352,20
corsets_bustiers_bandeau,regular,EUR_48,111.08316361170489,111.55537209226743,20
corsets_bustiers_bandeau,regular,EUR_48,108.07075609002686,109.25533346108547,20
corsets_bustiers_bandeau,regular,EUR_48,111.41038173749294,112.48714957816736,20
corsets_bustiers_bandeau,regular,EUR_48,112.45776649402748,108.1529115730298,20
corsets_bustiers_bandeau,regular,EUR_48,109.00808863314732,108.3881686103317,20
corsets_bustiers_bandeau,regular,EUR_48,107.39300633558298,107.58298694146389,20
corsets_bustiers_bandeau,regular,EUR_48,110.11656665735175,108.04404444515944,20
corsets_bustiers_bandeau,regular,EUR_48,107.05253369570254,111.34995023369385,20
corsets_bustiers_bandeau,regular,EUR_48,111.38827710354988,109.61527408878365,20
corsets_bustiers_bandeau,regular,EUR_48,111.30334242655822,108.90335586978436,20
corsets_bustiers_bandeau,regular,EUR_48,108.44393775058306,112.27062985172338,20
corsets_bustiers_bandeau,regular,EUR_48,112.7838039938775,110.70414287011121,20
corsets_bustiers_bandeau,regular,EUR_48,108.09695063149441,109.2552001185057,20
corsets_bustiers_bandeau,regular,EUR_48,111.90724191447848,109.55174608243684,20
corsets_bustiers_bandeau,regular,EUR_48,107.26552051649865,110.46589523489577,20
corsets_bustiers_bandeau,regular,EUR_48,112.73520149798354,108.8715171832928,20
corsets_bustiers_bandeau,regular,EUR_48,111.58760059091622,111.24636554267805,20
corsets_bustiers_bandeau,regular,EUR_48,109.2875153193644,107.83935655962792,20
corsets_bustiers_bandeau,regular,EUR_48,111.86037630591711,108.58830158962118,20
corsets_bustiers_bandeau,regular,EUR_48,107.1079439437095,111.0794051724442,20
corsets_bustiers_bandeau,regular,EUR_48,108.09507725311006,107.76829989650582,20
corsets_bustiers_bandeau,regular,EUR_48,111.80332333212228,108.58681443195542,20
corsets_bustiers_bandeau,regular,EUR_48,109.3695946344537,110.91241176924986,20
corsets_bustiers_bandeau,regular,EUR_48,108.8543031222758,112.08422142790214,20
corsets_bustiers_bandeau,regular,EUR_48,112.51179236922133,111.98900294108483,20
corsets_bustiers_bandeau,regular,EUR_48,112.70841647963151,109.93824682483336,20
corsets_bustiers_bandeau,regular,EUR_48,111.68434459552971,110.17772604030793,20
corsets_bustiers_bandeau,regular,EUR_48,111.21727149097497,110.97185955087451,20
corsets_bustiers_bandeau,regular,EUR_48,110.7014987442783,108.10668351889333,20
corsets_bustiers_bandeau,regular,EUR_48,109.08876053237924,108.06027714617494,20
corsets_bustiers_bandeau,regular,EUR_48,110.76182925372166,110.58537378912905,20
corsets_bustiers_bandeau,regular,EUR_48,111.3780463438613,109.72786761609515,20
corsets_bustiers_bandeau,regular,EUR_48,111.63417991512128,112.10775321706443,20
corsets_bustiers_bandeau,regular,EUR_48,112.19270880179778,109.5283952649032,20
corsets_bustiers_bandeau,regular,EUR_48,109.57916448238548,112.30759237416238,20
corsets_bustiers_bandeau,regular,EUR_48,109.18104844600558,107.79319261216587,20
corsets_bustiers_bandeau,regular,EUR_48,107.81557666001451,110.58687863158109,20
corsets_bustiers_bandeau,regular,EUR_48,112.45801958173027,110.84913637226188,20
corsets_bustiers_bandeau,regular,EUR_48,112.74969797641826,111.96018409418875,20
corsets_bustiers_bandeau,regular,EUR_48,109.15402749760031,111.96605200213938,20
corsets_bustiers_bandeau,regular,EUR_48,108.01572185161639,110.63890831334398,20
corsets_bustiers_bandeau,regular,EUR_48,111.57995086404041,108.45326504418738,20
corsets_bustiers_bandeau,regular,EUR_48,111.35126341846909,110.20057998794131,20
corsets_bustiers_bandeau,regular,EUR_48,109.22967214029535,111.61193316246185,20
corsets_bustiers_bandeau,regular,EUR_48,110.88307537774169,108.63415523007568,20
corsets_bustiers_bandeau,regular,EUR_48,107.6963715956255,111.80970902724415,20
corsets_bustiers_bandeau,regular,EUR_48,109.53812888467257,109.40712496593775,20
corsets_bustiers_bandeau,regular,EUR_48,109.85961337765112,111.32876199405537,20
corsets_bustiers_bandeau,regular,EUR_48,111.3445464521184,108.10101718611938,20
corsets_bustiers_bandeau,regular,EUR_48,107.83490959903263,110.07054570895349,20
corsets_bustiers_bandeau,regular,EUR_48,109.00792561667622,108.63681838782335,20
corsets_bustiers_bandeau,regular,EUR_48,107.72695305510116,109.47650025186613,20
corsets_bustiers_bandeau,regular,EUR_48,110.44224493154468,110.56552667385866,20
corsets_bustiers_bandeau,regular,EUR_48,110.61824611322021,112.43932270480943,20
corsets_bustiers_bandeau,regular,EUR_48,108.60184177097814,107.99458550313457,20
corsets_bustiers_bandeau,regular,EUR_48,108.21392853450408,110.06799229970028,20
corsets_bustiers_bandeau,regular,EUR_48,108.4566022970233,108.55910431174297,20
corsets_bustiers_bandeau,regular,EUR_48,110.56429625529688,110.04788827765695,20
corsets_bustiers_bandeau,regular,EUR_48,110.58848988451396,108.47333556776199,20
corsets_bustiers_bandeau,regular,EUR_48,107.59194096190045,111.82043427278863,20
corsets_bustiers_bandeau,regular,EUR_48,112.95939946616922,107.94718123068718,20
corsets_bustiers_bandeau,regular,EUR_48,107.99575508950197,111.06110672139151,20
corsets_bustiers_bandeau,regular,EUR_48,109.41253744536056,110.08481080702366,20
corsets_bustiers_bandeau,regular,EUR_48,109.72929435542211,110.70136058107785,20
corsets_bustiers_bandeau,regular,EUR_48,107.91230801958041,109.96718915700555,20
corsets_bustiers_bandeau,regular,EUR_48,107.61064256621387,111.50587974083106,20
corsets_bustiers_bandeau,regular,EUR_48,109.97349625794553,112.47622326102392,20
corsets_bustiers_bandeau,regular,EUR_48,112.18402138662499,111.17463308393653,20
corsets_bustiers_bandeau,regular,EUR_48,112.0965866241124,112.1676965609253,20
corsets_bustiers_bandeau,regular,EUR_48,112.72682898205866,110.89563278545133,20
corsets_bustiers_bandeau,regular,EUR_48,107.13214553266975,110.50812996947876,20
corsets_bustiers_bandeau,regular,EUR_48,110.46501266724947,109.3227564116378,20
corsets_bustiers_bandeau,regular,EUR_48,108.82717274637791,107.73817220232988,20
corsets_bustiers_bandeau,regular,EUR_48,112.73684711813016,110.47701347448816,20
corsets_bustiers_bandeau,regular,EUR_48,109.79915837010319,111.33160666747524,20
corsets_bustiers_bandeau,regular,EUR_48,109.41886373933556,111.07130457982993,20
corsets_bustiers_bandeau,regular,EUR_48,108.59364867773411,108.35102105913803,20
corsets_bustiers_bandeau,regular,EUR_48,109.40839992667682,110.20805425369676,20
corsets_bustiers_bandeau,regular,EUR_48,112.26544324458709,111.28395621661056,20
corsets_bustiers_bandeau,regular,EUR_48,110.5943606554698,108.48910330412286,20
corsets_bustiers_bandeau,regular,EUR_48,110.63579373831297,107.93060492397507,20
corsets_bustiers_bandeau,regular,EUR_48,107.63557174567187,108.49394233507759,20
corsets_bustiers_bandeau,regular,EUR_48,111.01944846406516,109.45593680238942,20
corsets_bustiers_bandeau,regular,EUR_48,110.49708379266522,109.92210900010862,20
corsets_bustiers_bandeau,regular,EUR_48,109.19302466644207,109.79716410758249,20
corsets_bustiers_bandeau,regular,EUR_48,109.32385361819374,107.94379359681943,20
corsets_bustiers_bandeau,regular,EUR_48,110.79445082449497,109.27538597839944,20
corsets_bustiers_bandeau,regular,EUR_48,111.67692355142673,110.68248340494044,20
corsets_bustiers_bandeau,regular,EUR_48,110.95707357753056,110.87793568946101,20
corsets_bustiers_bandeau,regular,EUR_48,110.39938338854212,110.02042510692276,20
corsets_bustiers_bandeau,regular,EUR_48,107.56922044173517,108.1008898182214,20
corsets_bustiers_bandeau,regular,EUR_48,111.31270440111757,108.87891697771968,20
corsets_bustiers_bandeau,regular,EUR_48,109.07242295727484,110.93980517132783,20
corsets_bustiers_bandeau,regular,EUR_48,108.16362672430132,111.67071939261925,20
corsets_bustiers_bandeau,regular,EUR_48,111.29926978111861,111.27630481565502,20
corsets_bustiers_bandeau,regular,EUR_48,108.96439585480636,107.58929051078651,20
corsets_bustiers_bandeau,regular,EUR_48,111.11483288727531,109.20487167004922,20
corsets_bustiers_bandeau,regular,EUR_48,110.19289429875916,112.16877402401205,20
corsets_bustiers_bandeau,regular,EUR_48,110.63782037491605,110.33907470279863,20
corsets_bustiers_bandeau,regular,EUR_50,116.78353537914916,116.4030561711111,22
corsets_bustiers_bandeau,regular,EUR_50,115.04644240262328,116.62001073179295,22
corsets_bustiers_bandeau,regular,EUR_50,118.1628111331131,117.20377944840766,22
corsets_bustiers_bandeau,regular,EUR_50,115.56223851662959,116.12395669212054,22
corsets_bustiers_bandeau,regular,EUR_50,116.31252308743619,113.86314936472665,22
corsets_bustiers_bandeau,regular,EUR_50,115.64073572150743,112.94827996807909,22
corsets_bustiers_bandeau,regular,EUR_50,117.92138575015527,114.26826456617084,22
corsets_bustiers_bandeau,regular,EUR_50,115.2209672939254,112.61014309647851,22
corsets_bustiers_bandeau,regular,EUR_50,118.56210889262921,116.7252286871504,22
corsets_bustiers_bandeau,regular,EUR_50,115.53843200881465,113.51513426364185,22
corsets_bustiers_bandeau,regular,EUR_50,115.60121667023277,113.47211756191811,22
corsets_bustiers_bandeau,regular,EUR_50,115.5160936702362,116.02450740073242,22
corsets_bustiers_bandeau,regular,EUR_50,115.78010617734292,116.44036317653277,22
corsets_bustiers_bandeau,regular,EUR_50,114.46596421918362,116.51502471203844,22
corsets_bustiers_bandeau,regular,EUR_50,117.59635707012885,116.06774061763775,22
corsets_bustiers_bandeau,regular,EUR_50,117.3984985507837,117.189598542934,22
corsets_bustiers_bandeau,regular,EUR_50,118.42527738727637,114.09740456145396,22
corsets_bustiers_bandeau,regular,EUR_50,113.06616891877263,116.63267025531148,22
corsets_bustiers_bandeau,regular,EUR_50,115.62539845975425,112.60352427091549,22
corsets_bustiers_bandeau,regular,EUR_50,114.05543050281275,113.17208237351511,22
corsets_bustiers_bandeau,regular,EUR_50,117.63879699768415,114.09340382284871,22
corsets_bustiers_bandeau,regular,EUR_50,115.5782933500393,117.05334456895865,22
corsets_bustiers_bandeau,regular,EUR_50,118.14417886983105,115.75870608764144,22
corsets_bustiers_bandeau,regular,EUR_50,118.99137503272735,112.63517400030591,22
corsets_bustiers_bandeau,regular,EUR_50,113.73474733000661,116.77917722155425,22
corsets_bustiers_bandeau,regular,EUR_50,117.71490987431245,116.62194300099121,22
corsets_bustiers_bandeau,regular,EUR_50,114.53554285633552,113.41843372029439,22
corsets_bustiers_bandeau,regular,EUR_50,114.53782637214118,113.17709139060752,22
corsets_bustiers_bandeau,regular,EUR_50,116.33754727397806,113.5088199534202,22
corsets_bustiers_bandeau,regular,EUR_50,115.691221366805,115.32462611356898,22
corsets_bustiers_bandeau,regular,EUR_50,113.28343625693633,117.11638817714058,22
corsets_bustiers_bandeau,regular,EUR_50,118.39111712919038,116.82708274189127,22
corsets_bustiers_bandeau,regular,EUR_50,113.04035600816518,116.05730254037127,22
corsets_bustiers_bandeau,regular,EUR_50,118.8448835090357,114.33208808919693,22
corsets_bustiers_bandeau,regular,EUR_50,113.32439120702118,114.97833248909046,22
corsets_bustiers_bandeau,regular,EUR_50,113.86253465117385,113.12058777038769,22
corsets_bustiers_bandeau,regular,EUR_50,115.58235853064267,116.53532290463707,22
corsets_bustiers_bandeau,regular,EUR_50,118.88322338908742,116.64929624253321,22
corsets_bustiers_bandeau,regular,EUR_50,113.74151309546536,116.85302289879019,22
corsets_bustiers_bandeau,regular,EUR_50,114.86509548044434,117.02458027624733,22
corsets_bustiers_bandeau,regular,EUR_50,116.2747666600639,113.04974987151037,22
corsets_bustiers_bandeau,regular,EUR_50,115.6156618033935,116.56691890265857,22
corsets_bustiers_bandeau,regular,EUR_50,114.47426069088715,114.18523812262542,22
corsets_bustiers_bandeau,regular,EUR_50,116.14580421367559,116.02176059900984,22
corsets_bustiers_bandeau,regular,EUR_50,113.5169607489735,117.0793336171336,22
corsets_bustiers_bandeau,regular,EUR_50,116.48217938688167,115.24301368474951,22
corsets_bustiers_bandeau,regular,EUR_50,115.85084642131916,113.69495317615808,22
corsets_bustiers_bandeau,regular,EUR_50,117.081723420958,112.68391814093695,22
corsets_bustiers_bandeau,regular,EUR_50,118.87252190074334,114.83108898788186,22
corsets_bustiers_bandeau,regular,EUR_50,113.12632463486406,113.00857264521264,22
corsets_bustiers_bandeau,regular,EUR_50,116.0724554622036,112.92409239792418,22
corsets_bustiers_bandeau,regular,EUR_50,116.41080274940317,116.18979740162565,22
corsets_bustiers_bandeau,regular,EUR_50,116.03622620722358,117.02007442884803,22
corsets_bustiers_bandeau,regular,EUR_50,116.83027440390912,115.51609223807907,22
corsets_bustiers_bandeau,regular,EUR_50,117.01124818355491,112.6572162553398,22
corsets_bustiers_bandeau,regular,EUR_50,115.80212823405911,116.56281674036448,22
corsets_bustiers_bandeau,regular,EUR_50,117.21247049723631,112.74351096355801,22
corsets_bustiers_bandeau,regular,EUR_50,113.46554043426957,116.59637367633822,22
corsets_bustiers_bandeau,regular,EUR_50,114.28439948151944,115.29481542757937,22
corsets_bustiers_bandeau,regular,EUR_50,117.29487850921835,116.48825346052082,22
corsets_bustiers_bandeau,regular,EUR_50,116.84027890243756,115.76994837796082,22
corsets_bustiers_bandeau,regular,EUR_50,116.18948197866871,117.35277886866902,22
corsets_bustiers_bandeau,regular,EUR_50,113.24911693314951,115.24170482487489,22
corsets_bustiers_bandeau,regular,EUR_50,117.46944227080834,116.45995829847887,22
corsets_bustiers_bandeau,regular,EUR_50,113.8664871969004,116.70885017640309,22
corsets_bustiers_bandeau,regular,EUR_50,114.85165268347099,115.75005551099098,22
corsets_bustiers_bandeau,regular,EUR_50,115.66055407195064,117.30219121710428,22
corsets_bustiers_bandeau,regular,EUR_50,113.074731791811,116.34776345828092,22
corsets_bustiers_bandeau,regular,EUR_50,118.89989263733594,113.10965274313874,22
corsets_bustiers_bandeau,regular,EUR_50,116.3612288283289,115.90363276088736,22
corsets_bustiers_bandeau,regular,EUR_50,116.87346053304687,114.56411199208598,22
corsets_bustiers_bandeau,regular,EUR_50,113.95504227317265,116.1630534239444,22
corsets_bustiers_bandeau,regular,EUR_50,113.97392563698425,117.22413930562371,22
corsets_bustiers_bandeau,regular,EUR_50,114.93789980626077,113.09309468260558,22
corsets_bustiers_bandeau,regular,EUR_50,113.67107032599193,113.60457649012179,22
corsets_bustiers_bandeau,regular,EUR_50,117.32959838524974,114.32297530162398,22
corsets_bustiers_bandeau,regular,EUR_50,114.65417610956844,115.3862150666851,22
corsets_bustiers_bandeau,regular,EUR_50,113.0786566626417,115.28131345721788,22
corsets_bustiers_bandeau,regular,EUR_50,117.80807152952454,112.98555207354208,22
corsets_bustiers_bandeau,regular,EUR_50,115.19535798873646,113.92461545312128,22
corsets_bustiers_bandeau,regular,EUR_50,114.93339191045982,112.9435566313829,22
corsets_bustiers_bandeau,regular,EUR_50,118.103208843266,112.61033666358813,22
corsets_bustiers_bandeau,regular,EUR_50,113.8237268846446,114.12569396464009,22
corsets_bustiers_bandeau,regular,EUR_50,113.0335973670289,115.02628354992967,22
corsets_bustiers_bandeau,regular,EUR_50,113.5804002751563,112.72558263439771,22
corsets_bustiers_bandeau,regular,EUR_50,116.7366050315856,112.61963294740174,22
corsets_bustiers_bandeau,regular,EUR_50,117.58926926036197,113.97217972729868,22
corsets_bustiers_bandeau,regular,EUR_50,116.09444643953145,112.91034779993834,22
corsets_bustiers_bandeau,regular,EUR_50,114.29683968109859,113.26104616478295,22
corsets_bustiers_bandeau,regular,EUR_50,117.71319145889652,114.974960052368,22
corsets_bustiers_bandeau,regular,EUR_50,115.79152951987305,116.62127615501973,22
corsets_bustiers_bandeau,regular,EUR_50,113.95302796764675,116.06050311031852,22
corsets_bustiers_bandeau,regular,EUR_50,117.74350660968892,112.7255336912208,22
corsets_bustiers_bandeau,regular,EUR_50,117.4715515019363,116.25493314088386,22
corsets_bustiers_bandeau,regular,EUR_50,118.64828613975108,115.93013909687552,22
corsets_bustiers_bandeau,regular,EUR_50,113.73519883460301,113.00471432567636,22
corsets_bustiers_bandeau,regular,EUR_50,118.06900942910777,115.4728023988714,22
corsets_bustiers_bandeau,regular,EUR_50,113.44235934006073,115.32931542688733,22
corsets_bustiers_bandeau,regular,EUR_50,116.6990473012843,114.2085649426059,22
corsets_bustiers_bandeau,regular,EUR_50,114.00910935417046,116.8160241160568,22
corsets_bustiers_bandeau,regular,EUR_52,119.05093583190647,121.42062543931394,24
corsets_bustiers_bandeau,regular,EUR_52,121.50428716970202,120.22630407586001,24
corsets_bustiers_bandeau,regular,EUR_52,123.07600096172006,118.0729430934293,24
corsets_bustiers_bandeau,regular,EUR_52,124.15933473775455,118.96752524334815,24
corsets_bustiers_bandeau,regular,EUR_52,121.1659324671281,118.59209180947009,24
corsets_bustiers_bandeau,regular,EUR_52,121.92366480321247,119.13065845171786,24
corsets_bustiers_bandeau,regular,EUR_52,122.75114322595246,122.34217621115279,24
corsets_bustiers_bandeau,regular,EUR_52,121.47829297217466,121.3548446119172,24
corsets_bustiers_bandeau,regular,EUR_52,123.74795442143446,122.19078086234967,24
corsets_bustiers_bandeau,regular,EUR_52,119.7239495802646,117.65356010076866,24
corsets_bustiers_bandeau,regular,EUR_52,121.64340316146615,118.10155502074468,24
corsets_bustiers_bandeau,regular,EUR_52,119.52123868268589,118.51439355861172,24
corsets_bustiers_bandeau,regular,EUR_52,123.11707715411634,118.44762381690782,24
corsets_bustiers_bandeau,regular,EUR_52,124.15969023483717,121.19003298584965,24
corsets_bustiers_bandeau,regular,EUR_52,120.60008537199407,119.7358212817583,24
corsets_bustiers_bandeau,regular,EUR_52,124.84298329261621,121.65114292379688,24
corsets_bustiers_bandeau,regular,EUR_52,119.60444938289785,117.68053136296564,24
corsets_bustiers_bandeau,regular,EUR_52,121.33957574473729,118.22072876417872,24
corsets_bustiers_bandeau,regular,EUR_52,119.11149858062146,122.20185848348692,24
corsets_bustiers_bandeau,regular,EUR_52,119.65564865717225,118.36612673366837,24
corsets_bustiers_bandeau,regular,EUR_52,124.1419527499928,120.96223594054091,24
corsets_bustiers_bandeau,regular,EUR_52,120.34272334953134,118.97982929827964,24
corsets_bustiers_bandeau,regular,EUR_52,123.396785249822,119.16926650180092,24
corsets_bustiers_bandeau,regular,EUR_52,119.8343279054637,121.95363304864966,24
corsets_bustiers_bandeau,regular,EUR_52,124.35612704629226,119.71675259622077,24
corsets_bustiers_bandeau,regular,EUR_52,121.983165981548,118.40301024303672,24
corsets_bustiers_bandeau,regular,EUR_52,122.2067861028925,118.52379549844444,24
corsets_bustiers_bandeau,regular,EUR_52,123.42156174919315,117.54251581161839,24
corsets_bustiers_bandeau,regular,EUR_52,124.74913222293046,120.81249747127517,24
corsets_bustiers_bandeau,regular,EUR_52,124.63855267835206,119.51751418001356,24
corsets_bustiers_bandeau,regular,EUR_52,122.46296737049235,117.99248323730922,24
corsets_bustiers_bandeau,regular,EUR_52,120.05312111323997,118.04616609143005,24
corsets_bustiers_bandeau,regular,EUR_52,122.9925897441859,120.17845120476086,24
corsets_bustiers_bandeau,regular,EUR_52,120.0059408611945,119.698411219641,24
corsets_bustiers_bandeau,regular,EUR_52,120.06672227968494,118.60791661368607,24
corsets_bustiers_bandeau,regular,EUR_52,124.14131235741561,120.8769535452,24
corsets_bustiers_bandeau,regular,EUR_52,124.29054543380835,117.96549834198079,24
corsets_bustiers_bandeau,regular,EUR_52,123.7790454861651,121.18722057849388,24
corsets_bustiers_bandeau,regular,EUR_52,123.98312792233791,121.92561081949832,24
corsets_bustiers_bandeau,regular,EUR_52,119.18407522575136,118.09372834611877,24
corsets_bustiers_bandeau,regular,EUR_52,123.99943482955324,117.60239387170769,24
