category,style,size,low_hip_cm,UK,inside_leg_length_cm
jeans_trousers_shorts_denimskirts,regular,EUR_44,102.00202235236165,16,72.5
jeans_trousers_shorts_denimskirts,regular,EUR_44,102.3984925833247,16,72.5
jeans_trousers_shorts_denimskirts,regular,EUR_44,101.76811620676658,16,72.5
jeans_trousers_shorts_denimskirts,regular,EUR_44,102.44566302778362,16,72.5
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.1098959516558,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,107.07852151759631,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.12083693140256,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.27108384097929,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.15269208808637,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.58196139443433,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.37569620775949,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,103.64305906689432,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.4342220538081,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.09319747073087,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.34723713893473,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.4843425746124,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.69644085745621,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.7913064719952,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.12568379294794,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.07970274378826,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.54631825968573,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.95100909598239,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.78470610158026,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.0257939803933,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,107.23776132541721,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.6994346670345,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.7586458863454,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,103.95702274648207,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.13850511266834,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.15776342664769,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.66794794621921,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.44202299878252,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.2435483221631,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,103.98113895972146,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.01982787689892,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,103.588655916874,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.87552039967797,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.32640957823074,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.3394961251698,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.57436767584045,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.14861662624253,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,107.30043488540035,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,103.87789688840711,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.50139702019062,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,107.10445327870036,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,103.70727052945057,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.81660062469288,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.76814323046389,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,103.9922131246746,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.90178070668065,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,107.21091118237206,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,103.94365577592308,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.46032697830054,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.50916495844133,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.35195049278391,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.93078766052028,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.93625625816486,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.08216238355749,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.90914457101175,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,107.47242738118851,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.54339188550739,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.89820219443543,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.51975933387209,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.97252691442601,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.67978953912774,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.41761042452022,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.0845920602952,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.43422807282847,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.04926978008888,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.9431551887551,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.564492290737,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,107.08013359553786,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,103.58669832340088,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.8005653959073,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.78245968080765,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.02835857639738,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.54091181332488,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.75520145775286,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.21061564494012,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.96499702961714,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,107.18549050723374,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.26016902250582,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.44258081428531,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,103.9205221705336,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.67193804354562,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.81403740575293,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.68400073893787,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.19951996399153,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.98898541763151,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.46542397279624,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.90452433424896,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.66400086939746,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.53951100689835,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.56274093803819,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.01394992097296,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.92686169676472,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.64693468181144,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,107.03781715425272,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.61606750628661,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,105.83528204520255,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,106.07662543471389,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.80864760302075,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.57347608657552,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_46,104.2270789504641,18,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.23881497214329,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.8341938659715,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.7004028128624,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,112.4681036262773,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.06965012273112,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,107.86430864370776,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.70701186065224,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.31519483960699,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.5425733956408,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.82085054326478,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,107.84118637972249,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.1896911293057,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.13075589192883,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.78267458459395,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.35302927334152,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.230090974445,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.95075259278201,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.89223004277447,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.01988371292815,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.59974125281343,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.52053238415736,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.82187424939573,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.9008427377058,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.33838775542432,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.01641271788951,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.75943661054589,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.66975151376981,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.93111233402644,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.62587977150739,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.59559429155051,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,107.60059439794482,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.39087339679581,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.30258796084313,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,112.47814051690257,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.49484367837111,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.18454525485646,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.33003025607968,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.71034988828414,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,107.71035446940442,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,107.93272511707613,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,107.50556762088394,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.56077014844996,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.19555556133064,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.17378276145126,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.32528307829189,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.71646215187585,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.05877354450081,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.12907716343194,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.77020274658726,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.15848976595773,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.92569348959087,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.30131649795935,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,107.65414880147117,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.40371683042943,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.80302853268998,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.28434218713284,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.67377816043495,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.31319257218593,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,107.74379774403768,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.33084303041463,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.2259457970466,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.25030421299664,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.65015197494324,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.56843590301136,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.02385488927848,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.19828645189308,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.01951786819218,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.92440201745595,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.50770334455622,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.02953318784695,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.06592378068655,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.05227656385777,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,107.79665982954612,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.97188234445116,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.66089680877047,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,112.0784303269078,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.97442582226944,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.64343554371565,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,112.06159843696334,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.31175326012767,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.18864678186448,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.11503087971816,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.2122025307018,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.23678622605863,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.33800061760721,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.84191394854334,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.60909334498285,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.5866960177552,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.48886297228918,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.83918152168253,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,111.96045688038657,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.82831833517236,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.75228574165897,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,107.81707062335887,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.32317647299047,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.97545690470064,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,110.32601152790063,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.21679162778571,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,109.68883598295862,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_48,108.01668929604132,20,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.24159601630842,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.5262308515804,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.29443617755376,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,117.48373389814893,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.14354752408788,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,117.02641778120908,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.02098184616203,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.35785555894583,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,117.04588017686862,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.63601582608173,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.90204053966814,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.5982886482668,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.2884120606205,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,112.81723087904828,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.67976559659475,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,117.10443146648582,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.51255401950804,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.68782935197456,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.07714206827805,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.4535834723944,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,112.64053108921698,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.33504906999683,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.35027198836107,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.01698938278729,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.12514754458915,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.0870030854466,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.46413641231088,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.79380620406063,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.51209125583034,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.51528519768485,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,117.18054921274388,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.11271459653734,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.67493695209494,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,117.15835049181429,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.33794359666153,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.27474757631029,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.30399618259295,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.49822029732636,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.73638382536555,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.12547788837996,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.73242592339386,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.70319499789653,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,117.39489417133794,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.24778281519087,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,112.83555280835651,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,112.84892194772205,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,112.67841660611623,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.08452327981956,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.61430535802566,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.92155377011443,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.40418910663752,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.89646315101857,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.81970573209247,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,112.93974910145458,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,112.93977020683114,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.73107733971312,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,112.82246783131424,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.99939922593066,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.56037664303759,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.97137586936117,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.62362806880633,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.24991756812264,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.43405822390332,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,112.7566276036263,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.44554405416895,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.66915905564369,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.13648138575527,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.88036052023854,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.87456547912882,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.34157066333513,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.30723223555069,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.96374826934932,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.82168706961747,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.58470628885787,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.4111585582261,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.41215593322623,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.34893118775379,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,112.66399238481506,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.62082106477314,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.49536753776368,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.69846072330553,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.84794844632887,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,117.0365522132691,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.23482805468046,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.52560108752306,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,112.98364866972874,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.63077661491262,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.14158733887955,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.7693524910361,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,112.95729886930106,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.92151061698478,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.57584686770547,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.44738946223906,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.52539918040709,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,114.68357776847853,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,115.60590403530445,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,116.46272879441051,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,112.56597779236398,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.16476520570484,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_50,113.38750421613547,22,72.0
jeans_trousers_shorts_denimskirts,regular,EUR_52,122.34432095494621,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,117.52348193815475,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,121.90879387387879,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,118.79917149115992,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,118.5125571566895,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,120.43573205308562,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,120.2911388170471,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,122.06693002996562,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,119.39316784211621,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,120.54775852782187,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,119.7473997503909,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,120.18876845855928,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,119.87767194187249,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,119.62910045479825,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,119.16075806817857,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,120.97411906445366,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,122.03207137953001,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,121.78783018672914,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,118.13550306411103,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,119.93676653228516,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,119.25557467925762,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,122.27836173220695,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,122.37280159570426,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,121.07329093572869,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,119.05441039604315,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,119.46378953333029,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,118.24975182295562,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,119.62009958576216,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,122.34950994113522,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,118.02339291862243,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,122.43071428781543,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,121.13738647071352,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,120.31849075516095,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,118.6106825780365,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,121.00761010162049,24,71.5
jeans_trousers_shorts_denimskirts,regular,EUR_52,118.45352722679881,24,71.5
